application_id,customer_id,app_date,amount_requested,loan_purpose,loan_term_months,approved
1554,1110,2019-09-01,69900,Wedding,60,0
1555,4508,2022-07-17,19400,Wedding,48,1
1556,2818,2021-02-18,4900,Debt consolidation,24,0
1557,903,2019-04-20,2700,Home improvement,24,1
1558,1278,2019-12-22,4600,Moving,12,1
1559,465,2018-12-19,1500,Home improvement,12,1
1560,2787,2022-07-16,307100,Home improvement,60,0
1561,1724,2021-04-03,6500,Car Purchase,48,1
1562,101,2021-07-11,43000,Education,60,1
1563,3442,2019-08-31,13400,Home improvement,48,0
1564,2596,2023-06-15,65600,Moving,48,1
1565,3298,2022-04-12,40400,Business,60,1
1566,1648,2020-02-12,50000,Debt consolidation,60,1
1567,3299,2020-12-19,1300,Debt consolidation,24,1
1568,4174,2022-07-06,7700,Home improvement,36,1
1569,1521,2023-07-08,92000,Wedding,60,0
1570,4533,2019-05-18,5300,Medical,48,1
1571,3287,2023-02-13,2700,Moving,12,1
1572,454,2020-06-27,15500,Car Purchase,36,1
1573,652,2023-08-11,47000,Debt consolidation,60,1
1574,1954,2023-03-05,78000,Debt consolidation,60,0
1575,2771,2018-06-29,12000,Moving,24,0
1576,1927,2018-06-11,23300,Car Purchase,36,1
1577,4271,2022-05-04,9000,Debt consolidation,36,0
1578,37,2022-02-11,2900,Vacation,12,1
1579,300,2021-11-06,2100,Medical,24,1
1580,3695,2018-11-07,30100,Debt consolidation,60,1
1581,2860,2021-12-23,17700,Business,24,1
1582,3939,2020-12-24,6700,Wedding,48,1
1583,2187,2021-04-18,26600,Wedding,60,0
1584,671,2020-05-10,1200,Home improvement,12,1
1585,1618,2021-03-27,7100,Debt consolidation,24,1
1586,2742,2020-07-18,34600,Debt consolidation,48,1
1587,908,2019-10-05,43300,Business,48,1
1588,575,2019-07-25,11600,Vacation,48,1
1589,3048,2021-03-31,6800,Debt consolidation,36,1
1590,3318,2023-04-22,37900,Medical,60,1
1591,4627,2021-10-18,197700,Vacation,72,0
1592,3946,2020-03-14,6800,Home improvement,24,0
1593,1259,2018-03-29,31100,Wedding,48,1
1594,1750,2023-02-23,37100,Home improvement,48,1
1595,4848,2021-07-20,13900,Wedding,48,0
1596,2439,2021-04-26,5700,Car Purchase,24,1
1597,1402,2020-09-18,46200,Debt consolidation,48,0
1598,4103,2019-11-11,4600,Moving,24,1
1599,215,2023-11-30,18500,Moving,24,1
1600,1576,2019-12-01,5700,Home improvement,36,1
1601,2566,2018-05-09,494600,Wedding,60,0
1602,3142,2021-11-01,9100,Home improvement,36,1
1603,1730,2022-04-07,67100,Debt consolidation,48,0
1604,4230,2022-09-06,16400,Business,24,1
1605,893,2019-01-03,28500,Wedding,48,0
1606,3511,2018-10-15,1600,Vacation,24,1
1607,3556,2019-11-03,5900,Car Purchase,24,1
1608,508,2019-12-25,37600,Medical,48,1
1609,4477,2019-06-10,31300,Debt consolidation,60,0
1610,3079,2023-03-08,265000,Home improvement,72,0
1611,1513,2019-07-31,49800,Moving,60,1
1612,4976,2021-08-05,20000,Debt consolidation,48,0
1613,3480,2021-11-04,6600,Business,24,1
1614,391,2019-02-25,7300,Moving,24,1
1615,4507,2022-09-02,8400,Debt consolidation,48,1
1616,1604,2023-07-06,24800,Wedding,36,1
1617,2378,2019-12-24,23100,Debt consolidation,36,1
1618,3073,2021-12-05,3000,Business,12,0
1619,1274,2022-07-16,7000,Education,48,1
1620,1649,2022-05-01,2600,Debt consolidation,24,1
1621,4335,2020-04-14,5600,Home improvement,24,1
1622,3796,2023-03-17,1300,Vacation,12,0
1623,4005,2022-07-04,9400,Home improvement,24,1
1624,832,2023-06-29,21200,Medical,48,1
1625,4179,2019-04-10,2100,Moving,12,1
1626,3258,2021-05-28,3400,Debt consolidation,12,1
1627,1692,2019-03-10,9600,Vacation,48,1
1628,4025,2018-08-26,70100,Education,48,1
1629,247,2021-12-06,3600,Moving,24,1
1630,1574,2023-10-20,31000,Home improvement,48,1
1631,1703,2019-10-11,8800,Debt consolidation,24,1
1632,4429,2019-01-13,24900,Debt consolidation,48,1
1633,2845,2021-03-30,46000,Moving,48,1
1634,3327,2020-01-17,3800,Wedding,12,1
1635,10,2018-10-01,9100,Business,24,1
1636,1637,2021-10-04,69700,Home improvement,48,1
1637,4238,2018-02-18,46300,Education,48,1
1638,2452,2020-08-28,73500,Business,60,0
1639,6,2021-05-07,45800,Moving,60,1
1640,4588,2021-12-30,6300,Moving,48,1
1641,3104,2019-06-12,7700,Wedding,48,1
1642,2758,2021-08-17,8600,Vacation,24,1
1643,4123,2019-07-12,3000,Home improvement,12,1
1644,1099,2021-08-04,20600,Debt consolidation,36,1
1645,4334,2021-09-06,6600,Wedding,48,1
1646,3406,2021-05-25,22100,Education,48,1
1647,3615,2023-07-30,25800,Moving,60,1
1648,4328,2019-09-28,19100,Medical,48,1
1649,731,2020-07-30,43000,Education,60,1
1650,1567,2018-06-26,2300,Home improvement,12,1
1651,4782,2020-03-26,4400,Debt consolidation,12,1
1652,3016,2023-05-29,13800,Debt consolidation,24,1
1653,4802,2023-05-17,83500,Education,48,1
1654,4886,2023-05-16,20400,Debt consolidation,36,0
1655,4803,2019-05-11,4700,Medical,12,1
1656,634,2019-02-10,18400,Home improvement,36,1
1657,4557,2023-10-08,22800,Car Purchase,48,0
1658,1846,2020-08-24,12800,Debt consolidation,36,1
1659,2296,2019-12-26,14700,Education,36,1
1660,4216,2019-07-26,15000,Vacation,36,1
1661,3211,2023-02-23,9100,Vacation,24,1
1662,1784,2020-08-16,6000,Debt consolidation,48,1
1663,3794,2020-08-20,210700,Home improvement,60,0
1664,2684,2023-07-09,17500,Vacation,24,1
1665,3311,2020-12-13,8700,Vacation,24,1
1666,36,2018-12-18,2500,Moving,12,1
1667,4514,2018-09-25,1100,Home improvement,24,1
1668,2572,2019-01-23,3700,Debt consolidation,24,1
1669,4403,2022-09-25,3300,Debt consolidation,12,1
1670,3929,2021-04-26,251000,Debt consolidation,60,1
1671,263,2019-09-08,4600,Car Purchase,24,1
1672,60,2018-12-28,11300,Education,48,1
1673,1534,2020-02-15,5400,Moving,48,1
1674,2681,2018-01-27,6800,Medical,36,0
1675,4868,2018-07-05,21900,Debt consolidation,24,1
1676,4644,2020-04-05,29100,Medical,48,1
1677,2034,2019-04-06,2100,Debt consolidation,12,1
1678,1262,2022-11-28,21500,Car Purchase,24,1
1679,4511,2020-03-24,3600,Debt consolidation,12,1
1680,584,2022-01-14,2100,Debt consolidation,12,1
1681,4070,2018-08-05,28400,Home improvement,60,1
1682,4126,2020-09-15,27200,Debt consolidation,60,1
1683,696,2019-02-19,12800,Wedding,24,1
1684,1651,2023-01-18,3200,Education,12,1
1685,4600,2022-10-10,47600,Debt consolidation,48,0
1686,3089,2021-05-27,403700,Education,60,0
1687,3930,2020-09-07,3200,Debt consolidation,12,0
1688,2648,2022-12-18,5600,Wedding,48,1
1689,111,2022-06-07,10000,Wedding,36,1
1690,2056,2023-06-08,7600,Home improvement,48,0
1691,979,2021-03-15,16500,Education,48,1
1692,3699,2022-09-24,1500,Business,24,1
1693,1465,2021-02-25,16600,Business,48,1
1694,2819,2021-04-09,31900,Vacation,48,0
1695,4501,2019-04-28,7400,Medical,24,1
1696,4311,2017-12-10,27700,Vacation,48,1
1697,2364,2019-08-24,5500,Debt consolidation,36,1
1698,2967,2022-03-21,40800,Car Purchase,60,0
1699,195,2022-09-18,2600,Vacation,24,0
1700,4887,2019-01-25,3700,Debt consolidation,24,1
1701,4547,2023-02-15,2200,Business,24,1
1702,4016,2022-03-08,3200,Debt consolidation,12,1
1703,3057,2022-07-10,3700,Debt consolidation,12,1
1704,297,2023-01-04,5400,Debt consolidation,24,1
1705,3072,2020-08-30,42900,Vacation,48,0
1706,653,2023-05-22,19300,Wedding,48,1
1707,4256,2023-01-21,7800,Home improvement,36,1
1708,4180,2021-04-14,20400,Moving,36,1
1709,3305,2018-02-05,4000,Vacation,12,1
1710,514,2021-06-14,29500,Debt consolidation,48,1
1711,2820,2021-08-02,22500,Car Purchase,36,1
1712,4953,2023-10-10,31600,Vacation,48,0
1713,1084,2021-02-09,5500,Home improvement,48,1
1714,2107,2023-01-06,31700,Home improvement,48,1
1715,862,2019-05-21,2900,Car Purchase,12,1
1716,2817,2022-07-01,3100,Home improvement,24,0
1717,950,2021-03-27,115800,Debt consolidation,72,0
1718,1187,2021-03-15,11000,Medical,36,1
1719,2046,2019-01-04,14200,Vacation,48,1
1720,1757,2019-11-22,19500,Wedding,24,1
1721,2391,2022-09-10,3900,Business,12,1
1722,2357,2017-12-11,8600,Debt consolidation,48,1
1723,2511,2021-01-06,10000,Education,48,1
1724,3513,2022-06-28,14300,Medical,36,1
1725,1124,2023-10-27,16400,Home improvement,24,1
1726,4667,2021-04-25,18400,Debt consolidation,36,1
1727,1634,2019-05-04,2000,Medical,24,1
1728,3978,2020-05-10,4900,Moving,12,0
1729,3186,2019-11-15,27800,Debt consolidation,48,1
1730,4371,2022-07-24,1700,Car Purchase,24,1
1731,4862,2023-07-01,65800,Home improvement,48,1
1732,3290,2022-03-13,12300,Medical,36,1
1733,3422,2020-02-06,15600,Debt consolidation,36,1
1734,3323,2018-12-27,9800,Car Purchase,36,1
1735,4971,2018-04-02,2100,Debt consolidation,24,1
1736,4962,2018-12-24,17800,Moving,48,0
1737,4199,2021-12-29,9900,Car Purchase,24,1
1738,2641,2021-12-30,44800,Debt consolidation,60,0
1739,2600,2020-01-09,7600,Debt consolidation,48,1
1740,4355,2023-08-13,270300,Wedding,72,0
1741,2353,2019-09-04,73900,Education,48,0
1742,4422,2018-08-20,24100,Debt consolidation,48,1
1743,2852,2018-11-29,43400,Debt consolidation,48,1
1744,4428,2018-11-23,44600,Business,60,1
1745,1233,2023-11-24,21900,Debt consolidation,24,0
1746,4035,2018-02-14,5200,Medical,24,1
1747,764,2020-03-23,46800,Debt consolidation,60,1
1748,3713,2023-11-27,4900,Home improvement,24,1
1749,3756,2018-02-23,2900,Home improvement,12,1
1750,1432,2023-03-10,89100,Home improvement,60,0
1751,2595,2022-10-21,6000,Debt consolidation,48,0
1752,1289,2021-11-11,435700,Wedding,72,0
1753,2676,2023-08-08,15500,Debt consolidation,36,0
1754,2379,2020-01-28,6900,Home improvement,24,1
1755,2589,2020-08-20,10900,Medical,36,0
1756,211,2019-10-19,29400,Medical,48,1
1757,2003,2022-09-19,33800,Vacation,60,1
1758,2053,2018-09-23,31800,Home improvement,60,1
1759,4633,2023-07-04,32100,Education,60,1
1760,2074,2019-10-19,53400,Business,48,1
1761,2938,2021-01-23,2400,Wedding,12,1
1762,14,2020-07-09,71700,Car Purchase,60,0
1763,2722,2019-03-27,8000,Moving,36,1
1764,4924,2018-07-05,45500,Debt consolidation,48,1
1765,58,2019-10-05,47100,Debt consolidation,48,0
1766,2331,2018-12-11,6000,Debt consolidation,36,1
1767,4740,2018-06-29,5000,Home improvement,48,1
1768,2586,2018-10-13,3400,Home improvement,24,1
1769,3435,2023-04-18,86000,Medical,60,1
1770,411,2019-10-13,29700,Debt consolidation,60,1
1771,1903,2019-09-12,8500,Moving,24,1
1772,2124,2017-12-20,20200,Car Purchase,36,1
1773,561,2020-12-22,7000,Home improvement,36,1
1774,1182,2018-12-12,2500,Education,12,1
1775,460,2019-04-24,5200,Debt consolidation,36,1
1776,2386,2020-03-17,14000,Debt consolidation,48,1
1777,2103,2020-07-01,29100,Education,60,1
1778,3052,2019-09-03,52800,Debt consolidation,48,0
1779,1612,2018-07-02,3200,Debt consolidation,12,1
1780,1410,2018-08-23,35600,Vacation,48,1
1781,1575,2019-05-06,12900,Moving,48,0
1782,4195,2021-10-13,18400,Debt consolidation,36,0
1783,727,2018-06-18,22400,Debt consolidation,36,1
1784,3149,2022-09-03,43600,Moving,60,1
1785,3843,2020-05-04,69800,Vacation,60,1
1786,3401,2023-07-15,29500,Debt consolidation,60,0
1787,246,2021-08-20,4300,Home improvement,24,1
1788,4785,2023-11-19,29900,Moving,48,0
1789,4758,2018-06-04,9500,Medical,24,0
1790,162,2018-10-28,6700,Home improvement,24,0
1791,3394,2020-10-05,17700,Debt consolidation,48,0
1792,4584,2017-12-27,7000,Car Purchase,48,0
1793,4382,2019-11-18,23700,Debt consolidation,48,1
1794,2334,2018-05-01,61700,Moving,60,1
1795,3885,2022-01-03,33700,Car Purchase,60,1
1796,3351,2018-07-28,17500,Debt consolidation,48,1
1797,2481,2019-04-09,89800,Home improvement,60,1
1798,4645,2019-09-30,11400,Car Purchase,24,1
1799,503,2020-12-30,21600,Education,24,1
1800,3360,2023-10-02,1300,Car Purchase,12,1
1801,4022,2020-11-21,5400,Debt consolidation,24,1
1802,1113,2018-02-16,7300,Moving,24,1
1803,2133,2020-01-14,4100,Education,12,1
1804,1485,2018-01-20,68500,Business,60,0
1805,2931,2022-04-25,6600,Vacation,24,1
1806,3514,2023-08-30,57700,Debt consolidation,48,0
1807,1997,2020-11-26,332900,Vacation,72,0
1808,3419,2020-06-01,5700,Medical,36,0
1809,2739,2023-03-29,6800,Home improvement,48,0
1810,3784,2022-11-05,21500,Vacation,48,1
1811,477,2020-11-13,12600,Debt consolidation,24,0
1812,1459,2023-11-21,3300,Debt consolidation,24,1
1813,2827,2020-01-09,5000,Medical,36,1
1814,3961,2023-08-18,15900,Home improvement,24,1
1815,4685,2019-12-14,67500,Home improvement,60,0
1816,4181,2020-01-25,4300,Vacation,12,1
1817,1792,2019-08-27,35100,Vacation,60,1
1818,3646,2023-03-17,14500,Education,36,1
1819,1153,2020-05-14,9900,Wedding,24,1
1820,2037,2020-01-16,34500,Business,60,1
1821,4559,2023-11-29,7000,Medical,36,1
1822,2292,2020-04-17,11400,Home improvement,24,1
1823,4531,2022-04-17,3600,Wedding,24,1
1824,240,2022-01-14,23900,Business,48,0
1825,611,2022-01-16,49800,Debt consolidation,60,1
1826,1559,2022-05-17,11400,Vacation,36,1
1827,2613,2020-03-10,51900,Business,60,0
1828,1409,2021-11-05,39000,Debt consolidation,60,1
1829,2145,2023-07-02,20500,Home improvement,48,0
1830,3708,2020-04-17,1600,Car Purchase,12,1
1831,4664,2018-03-10,30100,Vacation,60,1
1832,1504,2020-08-25,9400,Car Purchase,36,1
1833,1711,2021-07-13,5600,Home improvement,36,1
1834,1506,2021-10-04,7100,Debt consolidation,48,1
1835,2440,2023-01-06,13600,Car Purchase,48,1
1836,1751,2022-11-17,18200,Home improvement,36,1
1837,3767,2018-09-10,5000,Home improvement,24,1
1838,2874,2022-08-20,22000,Vacation,36,1
1839,348,2022-01-30,37700,Home improvement,48,0
1840,4799,2021-12-23,13700,Wedding,24,1
1841,3650,2022-12-17,84900,Debt consolidation,48,0
1842,379,2019-09-04,26300,Vacation,48,1
1843,4965,2018-04-08,6400,Debt consolidation,48,1
1844,3892,2020-04-09,3500,Debt consolidation,12,1
1845,605,2019-08-23,10300,Home improvement,24,1
1846,4012,2021-08-19,9400,Home improvement,36,1
1847,507,2019-06-22,3200,Wedding,24,1
1848,2518,2020-02-09,420100,Debt consolidation,72,0
1849,3751,2020-08-19,3000,Debt consolidation,12,1
1850,3578,2020-05-15,24100,Debt consolidation,36,0
1851,2170,2019-07-07,47300,Car Purchase,48,1
1852,423,2022-03-25,31400,Medical,60,1
1853,746,2019-01-30,2600,Car Purchase,12,1
1854,1525,2023-10-20,6300,Moving,48,1
1855,3162,2022-12-26,15200,Vacation,36,1
1856,1341,2023-07-01,11200,Home improvement,36,1
1857,33,2021-12-02,55400,Debt consolidation,48,0
1858,1427,2021-04-13,24200,Debt consolidation,24,1
1859,806,2022-03-04,25600,Education,60,1
1860,2484,2022-06-10,9100,Moving,48,0
1861,325,2021-03-09,11800,Moving,48,1
1862,2594,2019-02-14,22200,Debt consolidation,24,0
1863,4308,2021-09-06,6500,Home improvement,24,0
1864,2297,2018-04-08,4400,Wedding,12,0
1865,2369,2022-11-12,28800,Education,48,1
1866,329,2020-09-07,30600,Education,60,0
1867,372,2023-05-11,15300,Car Purchase,48,1
1868,1486,2021-07-12,12400,Home improvement,36,1
1869,3826,2023-11-04,7100,Home improvement,24,0
1870,1198,2022-08-03,3000,Vacation,12,1
1871,3953,2022-09-09,3300,Car Purchase,24,0
1872,4877,2020-06-11,12200,Moving,36,1
1873,270,2018-10-13,5200,Debt consolidation,48,1
1874,2619,2023-10-26,3200,Debt consolidation,24,1
1875,4693,2019-05-17,89800,Debt consolidation,48,0
1876,551,2022-03-14,49600,Home improvement,60,1
1877,72,2019-02-15,27800,Medical,60,1
1878,2108,2020-01-17,95300,Medical,60,0
1879,875,2019-01-26,25200,Debt consolidation,48,0
1880,2081,2022-10-13,16200,Debt consolidation,24,1
1881,506,2017-12-22,22200,Home improvement,36,1
1882,1466,2022-10-02,17300,Home improvement,36,1
1883,2571,2023-03-10,83700,Medical,48,0
1884,4175,2020-04-07,4800,Debt consolidation,12,1
1885,3910,2020-11-15,5500,Debt consolidation,24,1
1886,95,2019-03-29,21900,Home improvement,36,1
1887,3288,2021-02-13,5100,Car Purchase,36,1
1888,1395,2022-11-26,23800,Debt consolidation,36,1
1889,280,2020-09-26,9100,Medical,48,1
1890,3472,2021-10-15,2700,Debt consolidation,12,0
1891,351,2023-03-24,21400,Home improvement,48,1
1892,3232,2018-05-29,92100,Debt consolidation,48,0
1893,1371,2018-09-22,8900,Business,48,1
1894,4069,2019-05-01,39900,Moving,60,1
1895,1646,2019-04-21,16800,Education,36,1
1896,3459,2022-07-15,3400,Wedding,12,1
1897,3933,2019-10-30,6400,Vacation,24,0
1898,1320,2023-07-04,16100,Debt consolidation,36,1
1899,3060,2019-12-20,2600,Debt consolidation,24,1
1900,3098,2018-12-27,11100,Debt consolidation,48,0
1901,3812,2018-11-08,23400,Medical,24,0
1902,2093,2022-08-07,10900,Business,36,1
1903,457,2022-08-16,71300,Medical,48,1
1904,4912,2022-10-21,5000,Wedding,48,1
1905,4353,2023-03-10,42700,Home improvement,60,0
1906,339,2022-03-02,17200,Business,48,0
1907,1739,2023-02-23,40600,Debt consolidation,60,0
1908,1665,2019-10-25,5900,Education,48,1
1909,415,2022-11-12,58700,Debt consolidation,60,1
1910,3717,2021-12-28,3600,Debt consolidation,24,1
1911,2397,2019-01-21,84200,Business,60,1
1912,2657,2020-06-29,4500,Home improvement,24,1
1913,811,2023-04-16,42400,Home improvement,60,1
1914,3610,2023-10-23,28200,Education,48,1
1915,4777,2020-05-27,36000,Debt consolidation,60,0
1916,1045,2022-11-29,18300,Medical,36,1
1917,4515,2019-09-08,1900,Debt consolidation,12,1
1918,4850,2020-06-17,16100,Education,24,1
1919,3895,2020-07-09,20500,Home improvement,24,0
1920,3747,2020-06-13,24900,Debt consolidation,24,0
1921,3601,2020-10-01,6500,Wedding,24,0
1922,308,2020-05-28,19500,Debt consolidation,36,1
1923,2151,2023-11-12,2600,Wedding,12,1
1924,717,2019-01-05,21300,Vacation,24,1
1925,4491,2020-11-07,20200,Home improvement,24,1
1926,2407,2023-07-27,7100,Debt consolidation,24,0
1927,1318,2021-05-21,4700,Business,24,1
1928,3635,2023-11-03,46300,Vacation,60,0
1929,4865,2022-01-04,34900,Debt consolidation,48,1
1930,996,2018-09-25,9900,Home improvement,48,1
1931,912,2020-07-27,99200,Home improvement,48,0
1932,1006,2022-09-23,9400,Vacation,24,1
1933,4254,2018-09-11,5600,Debt consolidation,36,1
1934,1791,2022-06-15,9600,Moving,48,1
1935,4148,2021-12-29,3600,Vacation,24,1
1936,3934,2020-11-21,9800,Home improvement,24,1
1937,3785,2022-12-28,23000,Home improvement,48,1
1938,3395,2019-11-23,3100,Moving,12,1
1939,4441,2021-07-31,41200,Home improvement,48,0
1940,1897,2022-09-23,21300,Debt consolidation,36,1
1941,3400,2019-10-06,16500,Debt consolidation,48,0
1942,2238,2022-05-04,4500,Home improvement,12,0
1943,435,2021-03-29,11700,Debt consolidation,48,0
1944,4018,2020-05-12,24000,Moving,48,0
1945,3466,2019-10-04,1500,Wedding,24,1
1946,1048,2020-10-20,40300,Debt consolidation,60,1
1947,5,2018-01-20,27000,Debt consolidation,48,1
1948,1288,2019-02-19,2600,Home improvement,12,1
1949,3741,2019-10-11,1000,Car Purchase,24,1
1950,1586,2022-07-08,32800,Business,60,1
1951,3559,2023-08-08,11700,Medical,48,1
1952,3761,2019-07-09,5200,Car Purchase,36,1
1953,4892,2018-12-23,41600,Moving,60,1
1954,1000,2019-07-12,21800,Business,48,1
1955,85,2023-07-02,14100,Home improvement,48,0
1956,666,2019-05-24,3400,Debt consolidation,12,1
1957,4952,2019-02-14,45900,Education,48,1
1958,171,2023-03-12,7400,Moving,36,1
1959,3354,2022-02-12,8900,Debt consolidation,48,1
1960,1998,2019-11-04,14500,Wedding,24,1
1961,1347,2021-04-18,46200,Wedding,48,1
1962,3637,2021-12-01,6600,Wedding,36,1
1963,978,2019-01-02,34500,Car Purchase,48,0
1964,2130,2020-07-27,43700,Debt consolidation,48,0
1965,2158,2018-01-17,91700,Home improvement,60,0
1966,713,2022-03-28,13400,Home improvement,36,1
1967,2544,2018-04-23,31400,Medical,48,1
1968,587,2020-09-01,1200,Education,12,1
1969,2809,2020-03-26,23400,Debt consolidation,48,1
1970,3704,2020-11-03,32200,Home improvement,60,1
1971,2606,2022-11-20,3000,Moving,12,1
1972,3173,2018-08-06,13500,Debt consolidation,36,1
1973,2323,2018-12-16,6900,Home improvement,24,1
1974,4982,2019-05-02,25700,Debt consolidation,60,1
1975,1801,2019-09-30,17200,Medical,24,1
1976,4504,2022-01-01,8900,Education,24,1
1977,1255,2018-07-03,6900,Debt consolidation,36,1
1978,1674,2022-04-16,2900,Business,24,1
1979,449,2018-01-06,47200,Education,60,1
1980,81,2019-03-04,20100,Debt consolidation,24,1
1981,2153,2020-11-07,79600,Business,60,1
1982,2548,2020-06-23,7100,Debt consolidation,48,0
1983,1733,2022-08-17,16100,Debt consolidation,36,1
1984,1805,2022-01-14,2700,Medical,24,1
1985,3013,2023-10-18,22200,Education,36,1
1986,3408,2023-02-23,3800,Home improvement,24,1
1987,1194,2021-12-17,95400,Business,60,0
1988,2514,2018-03-08,41800,Car Purchase,48,1
1989,3006,2023-03-23,24900,Education,36,1
1990,1699,2019-06-12,12800,Vacation,36,1
1991,429,2020-05-19,17900,Moving,48,0
1992,771,2019-03-26,54200,Debt consolidation,48,1
1993,4866,2019-05-17,72800,Debt consolidation,48,1
