account_id,customer_id,account_type,account_status,open_date,current_balance,credit_limit
1623,1623,Checking,Active,2014-07-21,532641.58,
1624,1624,Checking,Active,2015-06-04,769362.15,
1625,1625,Checking,Active,2016-09-07,374130.92,
1626,1626,Savings,Active,2021-01-01,427820.81,
1627,1627,Checking,Active,2025-07-30,18209.62,
1628,1628,Savings,Active,2016-05-27,869186.53,
1629,1629,Checking,Active,2014-12-28,645134.43,
1630,1630,Checking,Active,2016-07-26,493145.1,
1631,1631,Checking,Active,2017-07-17,-362.87,
1632,1632,Checking,Active,2017-09-15,185106.19,
1633,1633,Credit Card,Active,2016-04-05,0.0,20000.0
1634,1634,Savings,Active,2020-08-22,318983.46,
1635,1635,Checking,Active,2017-01-17,1161670.09,
1636,1636,Checking,Active,2013-05-25,762583.22,
1637,1637,Checking,Active,2014-11-16,599033.07,
1638,1638,Savings,Active,2017-04-27,613783.11,
1639,1639,Credit Card,Active,2017-10-08,0.0,10000.0
1640,1640,Savings,Active,2010-12-01,1176061.32,
1641,1641,Certificate of Deposit,Active,2025-11-08,1000.0,
1642,1642,Savings,Active,2015-01-21,517734.21,
1643,1643,Checking,Active,2013-12-02,451623.29,
1644,1644,Credit Card,Active,2020-10-17,-859.87,20000.0
1645,1645,Savings,Active,2019-12-21,649253.39,
1646,1646,Certificate of Deposit,Inactive,2015-08-26,7528.92,
1647,1647,Checking,Active,2016-04-28,829751.76,
1648,1648,Savings,Active,2011-05-17,934206.09,
1649,1649,Credit Card,Active,2019-05-09,0.0,20000.0
1650,1650,Savings,Active,2024-05-31,38853.11,
1651,1651,Savings,Active,2018-06-27,539760.18,
1652,1652,Savings,Active,2016-04-13,655620.03,
1653,1653,Checking,Active,2025-08-11,11278.48,
1654,1654,Certificate of Deposit,Active,2023-02-13,1116.07,
1655,1655,Checking,Active,2013-03-16,85473.54,
1656,1656,Savings,Active,2010-11-18,615457.52,
1657,1657,Savings,Active,2019-01-09,385151.24,
1658,1658,Savings,Active,2010-04-01,1821290.52,
1659,1659,Checking,Active,2019-08-19,258442.24,
1660,1660,Savings,Active,2014-09-13,805689.93,
1661,1661,Savings,Active,2024-01-11,107876.26,
1662,1662,Checking,Active,2025-06-09,36481.64,
1663,1663,Checking,Active,2021-08-03,175500.63,
1664,1664,Checking,Active,2022-12-26,88348.96,
1665,1665,Savings,Active,2025-09-02,11469.98,
1666,1666,Savings,Active,2014-10-02,1116826.5,
1667,1667,Checking,Active,2016-07-06,421175.23,
1668,1668,Checking,Active,2016-11-03,544083.64,
1669,1669,Checking,Active,2024-12-03,59961.18,
1670,1670,Checking,Active,2013-06-16,641124.24,
1671,1671,Savings,Active,2022-06-15,1614673.29,
1672,1672,Certificate of Deposit,Active,2014-04-19,1588.12,
1673,1673,Certificate of Deposit,Active,2013-01-20,16694.35,
1674,1674,Checking,Inactive,2024-08-31,88485.39,
1675,1675,Checking,Active,2015-01-01,82577.04,
1676,1676,Checking,Active,2010-12-01,1048146.12,
1677,1677,Credit Card,Active,2025-09-27,-0.0,6000.0
1678,1678,Checking,Active,2010-09-28,619076.52,
1679,1679,Checking,Active,2017-08-22,433522.04,
1680,1680,Savings,Active,2019-06-12,350.35,
1681,1681,Credit Card,Active,2020-10-20,0.0,10000.0
1682,1682,Credit Card,Active,2012-01-17,0.0,3000.0
1683,1683,Savings,Inactive,2011-09-02,1287611.75,
1684,1684,Savings,Active,2011-08-23,726770.23,
1685,1685,Checking,Active,2016-09-20,673132.75,
1686,1686,Credit Card,Active,2017-04-25,0.0,4000.0
1687,1687,Credit Card,Active,2015-09-04,0.0,2000.0
1688,1688,Credit Card,Active,2012-08-16,0.0,2000.0
1689,1689,Certificate of Deposit,Active,2021-09-18,59051.64,
1690,1690,Credit Card,Active,2012-10-11,0.0,40000.0
1691,1691,Savings,Active,2014-02-06,652649.72,
1692,1692,Savings,Active,2010-01-31,1154398.17,
1693,1693,Checking,Active,2024-08-20,161480.7,
1694,1694,Savings,Active,2022-08-19,287591.08,
1695,1695,Credit Card,Active,2025-08-28,0.0,20000.0
1696,1696,Savings,Active,2015-03-27,780315.12,
1697,1697,Checking,Active,2020-09-15,589456.98,
1698,1698,Savings,Active,2020-01-06,284934.04,
1699,1699,Savings,Active,2022-08-28,436509.61,
1700,1700,Savings,Active,2011-04-28,1097881.63,
1701,1701,Savings,Active,2021-03-27,404837.36,
1702,1702,Checking,Active,2012-05-16,1009329.16,
1703,1703,Checking,Active,2017-07-25,1017629.81,
1704,1704,Checking,Active,2023-06-04,68019.45,
1705,1705,Checking,Active,2010-08-16,444647.98,
1706,1706,Credit Card,Active,2014-07-16,0.0,5000.0
1707,1707,Credit Card,Active,2012-10-07,0.0,3000.0
1708,1708,Savings,Active,2025-05-31,27580.51,
1709,1709,Savings,Active,2024-08-31,66384.98,
1710,1710,Checking,Active,2010-05-31,414850.5,
1711,1711,Credit Card,Active,2017-03-26,0.0,10000.0
1712,1712,Credit Card,Active,2011-11-06,-407.83,7500.0
1713,1713,Certificate of Deposit,Inactive,2018-10-18,13269.29,
1714,1714,Credit Card,Active,2023-06-09,0.0,25000.0
1715,1715,Credit Card,Active,2023-11-07,0.0,2000.0
1716,1716,Savings,Active,2019-12-13,1443670.35,
1717,1717,Checking,Active,2018-04-28,430459.37,
1718,1718,Savings,Active,2021-10-26,307187.16,
1719,1719,Credit Card,Active,2015-06-25,-0.0,3000.0
1720,1720,Savings,Active,2011-05-13,2087747.36,
1721,1721,Credit Card,Active,2021-04-24,0.0,10000.0
1722,1722,Credit Card,Inactive,2010-10-24,0.0,2000.0
1723,1723,Credit Card,Active,2011-01-01,0.0,20000.0
1724,1724,Credit Card,Active,2020-06-07,0.0,5000.0
1725,1725,Credit Card,Active,2017-11-08,0.0,2000.0
1726,1726,Credit Card,Active,2018-02-11,-828.68,2000.0
1727,1727,Checking,Active,2025-02-03,162374.24,
1728,1728,Checking,Active,2019-06-09,274664.58,
1729,1729,Savings,Active,2014-06-27,305336.18,
1730,1730,Credit Card,Active,2024-09-14,0.0,3000.0
1731,1731,Checking,Active,2011-06-14,488775.09,
1732,1732,Credit Card,Active,2019-08-12,0.0,30000.0
1733,1733,Checking,Active,2010-01-09,760668.14,
1734,1734,Savings,Active,2020-02-27,612381.47,
1735,1735,Savings,Active,2016-07-26,506678.82,
1736,1736,Credit Card,Active,2021-06-18,0.0,2000.0
1737,1737,Checking,Active,2023-04-04,188051.58,
1738,1738,Savings,Active,2025-09-25,27541.02,
1739,1739,Credit Card,Active,2010-12-18,0.0,7500.0
1740,1740,Credit Card,Active,2019-06-12,0.0,6000.0
1741,1741,Checking,Active,2015-10-14,1009524.65,
1742,1742,Checking,Active,2017-11-09,111752.86,
1743,1743,Savings,Active,2013-03-10,1988872.8,
1744,1744,Credit Card,Active,2016-12-14,0.0,3000.0
1745,1745,Credit Card,Active,2012-03-24,-743.22,3000.0
1746,1746,Checking,Active,2024-08-29,-460.18,
1747,1747,Credit Card,Active,2019-10-02,0.0,5000.0
1748,1748,Credit Card,Active,2013-06-25,0.0,2000.0
1749,1749,Credit Card,Active,2010-10-12,-785.89,8000.0
1750,1750,Checking,Active,2015-01-13,987605.12,
1751,1751,Checking,Active,2013-07-01,814451.33,
1752,1752,Savings,Active,2011-09-07,1106013.33,
1753,1753,Checking,Active,2010-07-26,1135784.43,
1754,1754,Savings,Active,2021-09-07,255970.58,
1755,1755,Savings,Active,2024-07-22,104837.86,
1756,1756,Savings,Active,2013-06-28,663195.05,
1757,1757,Checking,Active,2017-06-18,376900.71,
1758,1758,Credit Card,Active,2024-12-02,0.0,8000.0
1759,1759,Checking,Active,2014-01-17,871972.11,
1760,1760,Credit Card,Active,2020-11-10,0.0,5000.0
1761,1761,Checking,Active,2022-07-01,528740.12,
1762,1762,Credit Card,Active,2011-12-22,0.0,5000.0
1763,1763,Checking,Inactive,2014-11-11,936782.36,
1764,1764,Certificate of Deposit,Active,2017-09-30,69279.31,
1765,1765,Checking,Active,2025-04-24,20484.73,
1766,1766,Checking,Active,2020-07-13,173728.51,
1767,1767,Credit Card,Active,2015-01-26,0.0,2000.0
1768,1768,Checking,Active,2023-08-25,130678.7,
1769,1769,Checking,Active,2020-01-26,135665.52,
1770,1770,Certificate of Deposit,Active,2020-07-06,24747.15,
1771,1771,Credit Card,Active,2017-03-23,0.0,8000.0
1772,1772,Checking,Active,2021-09-29,244156.25,
1773,1773,Savings,Active,2025-05-22,39800.66,
1774,1774,Savings,Inactive,2013-01-30,714477.4,
1775,1775,Checking,Active,2015-05-24,798620.45,
1776,1776,Checking,Active,2024-01-07,231973.48,
1777,1777,Checking,Active,2024-07-30,20149.74,
1778,1778,Checking,Active,2024-12-06,39641.97,
1779,1779,Credit Card,Active,2023-02-12,0.0,6000.0
1780,1780,Checking,Active,2018-12-31,241685.59,
1781,1781,Checking,Inactive,2021-12-21,301885.64,
1782,1782,Checking,Active,2022-02-05,109565.9,
1783,1783,Credit Card,Active,2018-04-18,0.0,4000.0
1784,1784,Savings,Active,2023-03-20,219364.41,
1785,1785,Checking,Active,2015-10-27,1467868.18,
1786,1786,Checking,Active,2017-06-13,375377.18,
1787,1787,Checking,Active,2012-05-28,875597.35,
1788,1788,Certificate of Deposit,Active,2013-01-12,8347.08,
1789,1789,Credit Card,Active,2024-07-15,0.0,6000.0
1790,1790,Savings,Active,2017-03-13,1423400.52,
1791,1791,Savings,Active,2017-08-07,884163.82,
1792,1792,Checking,Active,2020-08-10,660647.79,
1793,1793,Checking,Active,2023-10-03,270015.43,
1794,1794,Savings,Active,2010-05-23,666509.25,
1795,1795,Savings,Active,2025-05-07,53628.04,
1796,1796,Checking,Active,2010-04-24,1088000.16,
1797,1797,Checking,Active,2019-07-27,627850.14,
1798,1798,Checking,Active,2017-10-29,392908.3,
1799,1799,Checking,Active,2019-09-04,466952.14,
1800,1800,Credit Card,Active,2013-11-09,0.0,2000.0
1801,1801,Savings,Active,2014-06-01,841875.99,
1802,1802,Savings,Active,2021-11-21,274269.37,
1803,1803,Checking,Active,2017-01-19,118600.54,
1804,1804,Savings,Active,2018-02-23,659773.76,
1805,1805,Credit Card,Active,2023-03-03,0.0,8000.0
1806,1806,Savings,Inactive,2024-12-12,46719.02,
1807,1807,Checking,Active,2019-12-17,403626.88,
1808,1808,Checking,Active,2017-09-11,425788.6,
1809,1809,Credit Card,Active,2016-05-11,0.0,8000.0
1810,1810,Credit Card,Active,2011-12-01,-703.66,3000.0
1811,1811,Credit Card,Inactive,2022-12-08,0.0,20000.0
1812,1812,Credit Card,Inactive,2018-04-28,0.0,2000.0
1813,1813,Checking,Inactive,2021-09-30,425155.16,
1814,1814,Savings,Inactive,2025-11-21,5001.95,
1815,1815,Checking,Active,2025-08-04,124958.06,
1816,1816,Savings,Active,2013-04-01,1920863.67,
1817,1817,Savings,Active,2019-06-21,322491.45,
1818,1818,Certificate of Deposit,Active,2023-12-07,10795.46,
1819,1819,Savings,Active,2021-09-24,183944.26,
1820,1820,Savings,Active,2021-04-03,639254.46,
1821,1821,Credit Card,Active,2010-11-26,0.0,7500.0
1822,1822,Checking,Active,2014-09-07,1655509.35,
1823,1823,Checking,Active,2011-04-24,1096219.22,
1824,1824,Certificate of Deposit,Active,2018-01-17,13672.7,
1825,1825,Credit Card,Active,2018-06-08,-942.49,15000.0
1826,1826,Checking,Active,2019-03-20,202389.54,
1827,1827,Checking,Active,2017-02-13,751909.0,
1828,1828,Certificate of Deposit,Active,2015-05-18,1520.88,
1829,1829,Checking,Active,2013-05-28,9403219.86,
1830,1830,Checking,Active,2011-01-01,740544.57,
1831,1831,Credit Card,Active,2018-12-19,0.0,75000.0
1832,1832,Savings,Active,2014-01-17,893142.69,
1833,1833,Savings,Active,2010-08-14,1564141.76,
1834,1834,Checking,Active,2012-08-26,341731.82,
1835,1835,Credit Card,Inactive,2016-05-03,0.0,4000.0
1836,1836,Checking,Active,2022-08-06,90588.58,
1837,1837,Checking,Active,2020-10-08,308230.85,
1838,1838,Checking,Active,2020-11-18,302559.36,
1839,1839,Checking,Active,2021-10-17,244471.78,
1840,1840,Checking,Active,2013-07-09,1472239.47,
1841,1841,Credit Card,Active,2019-11-27,0.0,4000.0
1842,1842,Savings,Active,2018-10-24,213012.84,
1843,1843,Credit Card,Active,2019-10-27,0.0,12000.0
1844,1844,Credit Card,Active,2020-07-17,0.0,8000.0
1845,1845,Credit Card,Active,2014-02-03,0.0,4000.0
1846,1846,Credit Card,Active,2025-10-31,-654.95,6000.0
1847,1847,Checking,Active,2018-08-05,105700.28,
1848,1848,Credit Card,Active,2023-08-15,-1056.73,5000.0
1849,1849,Certificate of Deposit,Active,2018-03-16,6790.96,
1850,1850,Savings,Active,2023-09-18,101431.8,
1851,1851,Certificate of Deposit,Active,2010-02-16,18756.56,
1852,1852,Checking,Active,2012-09-16,525983.18,
1853,1853,Savings,Active,2012-04-04,1190633.63,
1854,1854,Checking,Active,2022-06-27,271988.51,
1855,1855,Credit Card,Active,2018-02-28,0.0,7500.0
1856,1856,Checking,Active,2025-04-07,155193.97,
1857,1857,Checking,Active,2025-06-21,31537.89,
1858,1858,Credit Card,Active,2012-01-15,0.0,5000.0
1859,1859,Checking,Active,2023-01-02,104926.12,
1860,1860,Savings,Active,2016-09-23,1036334.39,
1861,1861,Credit Card,Active,2016-07-27,0.0,2000.0
1862,1862,Credit Card,Active,2010-03-29,0.0,5000.0
1863,1863,Certificate of Deposit,Active,2021-03-23,12048.56,
1864,1864,Savings,Active,2024-03-10,227212.81,
1865,1865,Credit Card,Active,2015-07-17,0.0,15000.0
1866,1866,Credit Card,Active,2024-12-22,0.0,12000.0
1867,1867,Savings,Active,2018-03-10,510439.45,
1868,1868,Savings,Active,2020-03-27,172847.89,
1869,1869,Savings,Active,2017-09-05,1130467.12,
1870,1870,Checking,Active,2023-01-25,216452.51,
1871,1871,Checking,Active,2017-08-09,374188.33,
1872,1872,Savings,Active,2012-05-10,1079870.36,
1873,1873,Savings,Active,2016-12-03,342955.12,
1874,1874,Checking,Active,2017-06-17,429322.68,
1875,1875,Credit Card,Active,2023-04-15,0.0,25000.0
1876,1876,Savings,Active,2013-11-04,629304.85,
1877,1877,Checking,Active,2020-08-05,333313.71,
1878,1878,Checking,Active,2015-06-01,1102870.6,
1879,1879,Savings,Active,2015-03-24,938718.83,
1880,1880,Savings,Active,2017-04-09,210842.12,
1881,1881,Checking,Active,2019-07-23,720288.18,
1882,1882,Savings,Active,2024-07-27,94532.98,
1883,1883,Checking,Active,2011-07-17,555752.53,
1884,1884,Credit Card,Active,2022-05-25,0.0,100000.0
1885,1885,Credit Card,Active,2025-08-19,0.0,25000.0
1886,1886,Savings,Active,2016-06-02,830534.89,
1887,1887,Certificate of Deposit,Active,2014-01-15,8020.34,
1888,1888,Savings,Active,2015-08-21,1177209.52,
1889,1889,Savings,Active,2017-10-25,361483.34,
1890,1890,Savings,Active,2023-07-02,24.02,
1891,1891,Certificate of Deposit,Active,2013-07-02,32728.44,
1892,1892,Credit Card,Active,2014-06-18,0.0,3000.0
1893,1893,Credit Card,Active,2014-06-17,0.0,4000.0
1894,1894,Savings,Active,2010-08-23,15250584.44,
1895,1895,Savings,Active,2024-04-29,75875.01,
1896,1896,Checking,Active,2021-08-26,414263.95,
1897,1897,Savings,Active,2012-01-19,1119339.52,
1898,1898,Credit Card,Active,2023-08-02,-589.35,75000.0
1899,1899,Savings,Active,2023-12-28,128792.5,
1900,1900,Credit Card,Active,2025-05-17,0.0,40000.0
1901,1901,Savings,Active,2023-06-14,167794.55,
1902,1902,Credit Card,Active,2023-09-19,0.0,4000.0
1903,1903,Savings,Active,2015-10-21,896436.84,
1904,1904,Credit Card,Active,2019-07-21,0.0,2000.0
1905,1905,Checking,Active,2017-10-17,1598163.45,
1906,1906,Checking,Active,2014-12-08,781424.32,
1907,1907,Credit Card,Active,2012-03-30,0.0,20000.0
1908,1908,Checking,Active,2023-06-15,310802.6,
1909,1909,Credit Card,Active,2013-05-19,0.0,100000.0
1910,1910,Credit Card,Active,2025-07-09,-594.4,8000.0
1911,1911,Checking,Active,2023-10-22,225141.82,
1912,1912,Savings,Inactive,2013-09-16,1135883.19,
1913,1913,Savings,Active,2014-10-12,1012793.21,
1914,1914,Savings,Active,2024-03-20,65377.6,
1915,1915,Savings,Active,2021-10-28,211802.9,
1916,1916,Checking,Active,2016-05-18,70174222.98,
1917,1917,Savings,Active,2021-01-05,234463.31,
1918,1918,Savings,Active,2022-06-15,535.45,
1919,1919,Checking,Active,2020-06-07,485557.65,
1920,1920,Savings,Active,2019-12-08,125592.29,
1921,1921,Checking,Active,2017-01-14,554206.55,
1922,1922,Checking,Active,2017-09-22,383741.69,
1923,1923,Savings,Active,2021-06-02,705364.82,
1924,1924,Credit Card,Active,2024-09-28,0.0,6000.0
1925,1925,Checking,Active,2015-01-29,1188100.66,
1926,1926,Certificate of Deposit,Active,2021-11-25,58659.93,
1927,1927,Savings,Active,2015-06-26,682406.71,
1928,1928,Savings,Inactive,2014-07-18,611335.18,
1929,1929,Savings,Active,2010-03-04,930362.77,
1930,1930,Credit Card,Active,2020-09-22,-658.61,12000.0
1931,1931,Checking,Active,2019-02-27,214436.93,
1932,1932,Credit Card,Active,2012-01-16,0.0,5000.0
1933,1933,Savings,Active,2019-08-29,297816.11,
1934,1934,Checking,Active,2021-05-13,275701.18,
1935,1935,Credit Card,Active,2015-10-27,0.0,12000.0
1936,1936,Checking,Active,2016-05-11,375436.65,
1937,1937,Savings,Active,2022-11-28,322251.26,
1938,1938,Savings,Active,2011-05-14,1630272.41,
1939,1939,Credit Card,Active,2023-05-20,0.0,3000.0
1940,1940,Certificate of Deposit,Active,2018-07-20,67011.78,
1941,1941,Checking,Inactive,2021-05-19,369679.03,
1942,1942,Credit Card,Active,2020-11-13,0.0,3000.0
1943,1943,Savings,Active,2015-07-01,750579.39,
1944,1944,Checking,Active,2013-08-12,532354.19,
1945,1945,Credit Card,Active,2011-05-05,0.0,2000.0
1946,1946,Savings,Active,2022-12-21,131631.16,
1947,1947,Checking,Active,2018-11-06,447333.74,
1948,1948,Checking,Active,2021-08-14,116872.75,
1949,1949,Credit Card,Active,2011-04-16,0.0,2000.0
1950,1950,Credit Card,Active,2010-10-10,-493.06,5000.0
1951,1951,Savings,Active,2011-04-09,819355.99,
1952,1952,Credit Card,Active,2019-09-13,0.0,2000.0
1953,1953,Savings,Active,2025-04-04,78705.84,
1954,1954,Checking,Active,2017-10-27,28353.34,
1955,1955,Savings,Active,2013-10-25,870671.77,
1956,1956,Checking,Active,2013-11-21,911629.26,
1957,1957,Savings,Active,2010-01-29,965988.77,
1958,1958,Checking,Active,2019-06-04,470253.12,
1959,1959,Credit Card,Active,2015-12-02,0.0,10000.0
1960,1960,Credit Card,Active,2024-08-21,0.0,6000.0
1961,1961,Checking,Active,2018-02-26,213929.68,
1962,1962,Credit Card,Inactive,2019-04-02,0.0,8000.0
1963,1963,Credit Card,Active,2021-12-15,0.0,5000.0
1964,1964,Savings,Active,2025-07-27,26505.06,
1965,1965,Credit Card,Inactive,2011-09-07,0.0,5000.0
1966,1966,Savings,Active,2019-12-01,535442.58,
1967,1967,Credit Card,Active,2022-01-11,0.0,15000.0
1968,1968,Checking,Active,2019-12-11,406936.81,
1969,1969,Checking,Active,2011-09-28,1648988.62,
1970,1970,Checking,Active,2020-07-07,377445.99,
1971,1971,Checking,Active,2012-10-03,675268.53,
1972,1972,Credit Card,Active,2024-01-28,-918.83,2000.0
1973,1973,Checking,Active,2019-09-05,432754.66,
1974,1974,Checking,Active,2017-12-19,791049.58,
1975,1975,Savings,Active,2018-02-09,530117.25,
1976,1976,Checking,Active,2011-05-19,271511.12,
1977,1977,Savings,Active,2013-08-07,1379080.02,
1978,1978,Credit Card,Active,2015-02-01,0.0,15000.0
1979,1979,Savings,Active,2024-05-25,67203.22,
1980,1980,Savings,Active,2013-08-10,1457866.32,
1981,1981,Credit Card,Active,2021-10-19,0.0,2000.0
1982,1982,Credit Card,Active,2018-11-03,0.0,3000.0
1983,1983,Checking,Inactive,2019-03-16,338077.39,
1984,1984,Checking,Active,2021-12-29,3528840.29,
1985,1985,Credit Card,Active,2024-07-31,0.0,8000.0
1986,1986,Checking,Active,2015-04-23,793007.45,
1987,1987,Credit Card,Active,2021-10-19,0.0,2000.0
1988,1988,Savings,Active,2024-07-04,87599.5,
1989,1989,Credit Card,Active,2025-10-15,0.0,10000.0
1990,1990,Checking,Active,2022-06-14,181956.38,
1991,1991,Credit Card,Active,2024-11-09,0.0,10000.0
1992,1992,Checking,Active,2019-02-23,274522.81,
1993,1993,Checking,Active,2010-08-30,1403366.58,
1994,1994,Credit Card,Active,2018-10-12,0.0,3000.0
1995,1995,Credit Card,Active,2018-02-01,0.0,5000.0
1996,1996,Checking,Active,2019-02-11,836361.79,
1997,1997,Checking,Active,2024-03-27,45567.02,
1998,1998,Savings,Active,2024-11-26,81594.6,
1999,1999,Credit Card,Active,2018-04-30,-604.79,3000.0
2000,2000,Checking,Active,2024-07-07,463617.5,
2001,2001,Checking,Active,2017-08-25,172013.05,
2002,2002,Credit Card,Active,2013-03-02,0.0,3000.0
2003,2003,Savings,Active,2023-12-10,191080.2,
2004,2004,Checking,Active,2025-05-13,73009.33,
2005,2005,Checking,Active,2014-09-05,482781.23,
2006,2006,Credit Card,Active,2010-07-15,-917.65,3000.0
2007,2007,Checking,Active,2024-05-23,50159.09,
2008,2008,Savings,Active,2021-05-20,141694.84,
2009,2009,Certificate of Deposit,Active,2018-05-08,13491.92,
2010,2010,Checking,Active,2013-01-08,848788.41,
2011,2011,Savings,Active,2016-11-29,837682.19,
2012,2012,Savings,Active,2025-11-29,0.0,
2013,2013,Savings,Active,2011-07-05,1247424.97,
2014,2014,Checking,Active,2019-08-16,453506.67,
2015,2015,Savings,Active,2022-12-24,159022.8,
