payment_id,loan_id,payment_date,amount_due,amount_paid,interest_paid,payment_status
16633,549,2022-07-25,309.44,309.44,58.13,On-Time
16634,549,2022-08-25,309.44,309.44,54.37,On-Time
16635,549,2022-09-25,309.44,309.44,50.55,On-Time
16636,549,2022-10-25,309.44,309.44,46.67,On-Time
16637,549,2022-11-25,309.44,309.44,42.74,On-Time
16638,549,2022-12-25,309.44,309.44,38.75,On-Time
16639,549,2023-01-25,309.44,309.44,34.69,On-Time
16640,549,2023-02-25,309.44,309.44,30.58,On-Time
16641,549,2023-03-25,309.44,309.44,26.4,On-Time
16642,549,2023-04-25,309.44,309.44,22.16,On-Time
16643,549,2023-05-25,309.44,309.44,17.86,On-Time
16644,549,2023-06-25,309.44,309.44,13.5,On-Time
16645,549,2023-07-25,309.44,309.44,9.06,On-Time
16646,549,2023-08-25,309.44,309.44,4.57,On-Time
16647,550,2023-03-09,405.97,405.97,151.25,On-Time
16648,550,2023-04-09,405.97,405.97,148.77,On-Time
16649,550,2023-05-09,405.97,405.97,146.26,On-Time
16650,550,2023-06-09,405.97,405.97,143.72,On-Time
16651,550,2023-07-09,405.97,405.97,141.17,On-Time
16652,550,2023-08-09,405.97,405.97,138.58,On-Time
16653,550,2023-09-09,405.97,405.97,135.97,On-Time
16654,550,2023-10-09,405.97,405.97,133.34,On-Time
16655,550,2023-11-09,405.97,405.97,130.68,On-Time
16656,550,2023-12-09,405.97,405.97,127.99,On-Time
16657,550,2024-01-09,405.97,405.97,125.28,On-Time
16658,550,2024-02-09,405.97,405.97,122.54,On-Time
16659,550,2024-03-09,405.97,405.97,119.77,On-Time
16660,550,2024-04-09,405.97,405.97,116.98,On-Time
16661,550,2024-05-09,405.97,405.97,114.16,On-Time
16662,550,2024-06-09,405.97,405.97,111.31,On-Time
16663,550,2024-07-09,405.97,405.97,108.44,On-Time
16664,550,2024-08-09,405.97,405.97,105.53,On-Time
16665,550,2024-09-09,405.97,405.97,102.6,On-Time
16666,550,2024-10-09,405.97,405.97,99.64,On-Time
16667,550,2024-11-09,405.97,405.97,96.65,On-Time
16668,550,2024-12-09,405.97,405.97,93.63,On-Time
16669,551,2023-05-07,241.72,241.72,97.95,On-Time
16670,551,2023-06-07,241.72,241.72,96.39,Late
16671,551,2023-07-07,241.72,241.72,94.8,On-Time
16672,551,2023-08-07,241.72,241.72,93.2,On-Time
16673,551,2023-09-07,241.72,241.72,91.59,On-Time
16674,551,2023-10-07,241.72,241.72,89.95,On-Time
16675,551,2023-11-07,241.72,241.72,88.3,On-Time
16676,551,2023-12-07,241.72,241.72,86.63,On-Time
16677,551,2024-01-07,241.72,241.72,84.95,On-Time
16678,551,2024-02-07,241.72,241.72,83.24,On-Time
16679,551,2024-03-07,241.72,241.72,81.51,On-Time
16680,551,2024-04-07,241.72,241.72,79.77,On-Time
16681,551,2024-05-07,241.72,241.72,78.01,Late
16682,551,2024-06-07,241.72,241.72,76.23,On-Time
16683,551,2024-07-07,241.72,241.72,74.43,On-Time
16684,551,2024-08-07,241.72,241.72,72.61,On-Time
16685,551,2024-09-07,241.72,241.72,70.76,On-Time
16686,551,2024-10-07,241.72,241.72,68.9,On-Time
16687,551,2024-11-07,241.72,241.72,67.02,On-Time
16688,551,2024-12-07,241.72,241.72,65.12,On-Time
16689,552,2022-07-16,1116.68,1116.68,317.42,On-Time
16690,552,2022-08-16,1116.68,1116.68,311.83,On-Time
16691,552,2022-09-16,1116.68,1116.68,306.21,On-Time
16692,552,2022-10-16,1116.68,1116.68,300.54,Late
16693,552,2022-11-16,1116.68,1116.68,294.83,On-Time
16694,552,2022-12-16,1116.68,1116.68,289.09,On-Time
16695,552,2023-01-16,1116.68,1116.68,283.3,On-Time
16696,552,2023-02-16,1116.68,1116.68,277.47,On-Time
16697,552,2023-03-16,1116.68,1116.68,271.61,On-Time
16698,552,2023-04-16,1116.68,1116.68,265.7,On-Time
16699,552,2023-05-16,1116.68,1116.68,259.75,On-Time
16700,552,2023-06-16,1116.68,1116.68,253.76,On-Time
16701,552,2023-07-16,1116.68,1116.68,247.72,On-Time
16702,552,2023-08-16,1116.68,1116.68,241.65,On-Time
16703,552,2023-09-16,1116.68,1116.68,235.53,On-Time
16704,552,2023-10-16,1116.68,1116.68,229.37,On-Time
16705,552,2023-11-16,1116.68,1116.68,223.17,On-Time
16706,552,2023-12-16,1116.68,1116.68,216.92,On-Time
16707,552,2024-01-16,1116.68,1116.68,210.63,On-Time
16708,552,2024-02-16,1116.68,1116.68,204.29,On-Time
16709,552,2024-03-16,1116.68,1116.68,197.91,On-Time
16710,552,2024-04-16,1116.68,1116.68,191.49,On-Time
16711,552,2024-05-16,1116.68,1116.68,185.02,On-Time
16712,552,2024-06-16,1116.68,1116.68,178.51,On-Time
16713,552,2024-07-16,1116.68,1116.68,171.95,On-Time
16714,552,2024-08-16,1116.68,1116.68,165.34,Late
16715,552,2024-09-16,1116.68,1116.68,158.69,On-Time
16716,552,2024-10-16,1116.68,1116.68,151.99,On-Time
16717,552,2024-11-16,1116.68,1116.68,145.25,On-Time
16718,552,2024-12-16,1116.68,1116.68,138.46,On-Time
16719,553,2023-11-03,882.35,882.35,406.35,On-Time
16720,553,2023-12-03,882.35,882.35,398.12,On-Time
16721,553,2024-01-03,882.35,882.35,389.75,On-Time
16722,553,2024-02-03,882.35,882.35,381.23,On-Time
16723,553,2024-03-03,882.35,882.35,372.57,On-Time
16724,553,2024-04-03,882.35,882.35,363.75,On-Time
16725,553,2024-05-03,882.35,882.35,354.78,On-Time
16726,553,2024-06-03,882.35,882.35,345.66,On-Time
16727,553,2024-07-03,882.35,882.35,336.38,On-Time
16728,553,2024-08-03,882.35,882.35,326.94,On-Time
16729,553,2024-09-03,882.35,882.35,317.34,On-Time
16730,553,2024-10-03,882.35,882.35,307.57,On-Time
16731,553,2024-11-03,882.35,882.35,297.63,On-Time
16732,553,2024-12-03,882.35,882.35,287.52,On-Time
16733,554,2024-01-06,319.62,319.62,35.58,Late
16734,554,2024-02-06,319.62,319.62,32.77,On-Time
16735,554,2024-03-06,319.62,319.62,29.94,On-Time
16736,554,2024-04-06,319.62,319.62,27.07,On-Time
16737,554,2024-05-06,319.62,319.62,24.18,On-Time
16738,554,2024-06-06,319.62,319.62,21.26,On-Time
16739,554,2024-07-06,319.62,319.62,18.31,On-Time
16740,554,2024-08-06,319.62,319.62,15.34,On-Time
16741,554,2024-09-06,319.62,319.62,12.33,On-Time
16742,554,2024-10-06,319.62,319.62,9.29,Late
16743,554,2024-11-06,319.62,319.62,6.23,On-Time
16744,554,2024-12-06,319.62,319.62,3.13,On-Time
16745,555,2018-06-28,581.8,581.8,286.65,On-Time
16746,555,2018-07-28,581.8,581.8,283.29,On-Time
16747,555,2018-08-28,581.8,581.8,279.9,On-Time
16748,555,2018-09-28,581.8,581.8,276.46,On-Time
16749,555,2018-10-28,581.8,581.8,272.99,On-Time
16750,555,2018-11-28,581.8,581.8,269.48,On-Time
16751,555,2018-12-28,581.8,581.8,265.92,On-Time
16752,555,2019-01-28,581.8,581.8,262.33,On-Time
16753,555,2019-02-28,581.8,581.8,258.7,On-Time
16754,555,2019-03-28,581.8,581.8,255.02,On-Time
16755,555,2019-04-28,581.8,581.8,251.31,On-Time
16756,555,2019-05-28,581.8,581.8,247.55,On-Time
16757,555,2019-06-28,581.8,581.8,243.74,On-Time
16758,555,2019-07-28,581.8,581.8,239.9,On-Time
16759,555,2019-08-28,581.8,581.8,236.01,Late
16760,555,2019-09-28,581.8,581.8,232.08,On-Time
16761,555,2019-10-28,581.8,581.8,228.1,On-Time
16762,555,2019-11-28,581.8,581.8,224.07,On-Time
16763,555,2019-12-28,581.8,581.8,220.01,On-Time
16764,555,2020-01-28,581.8,581.8,215.89,On-Time
16765,555,2020-02-28,581.8,581.8,211.73,On-Time
16766,555,2020-03-28,581.8,581.8,207.52,On-Time
16767,555,2020-04-28,581.8,581.8,203.26,On-Time
16768,555,2020-05-28,581.8,581.8,198.96,On-Time
16769,555,2020-06-28,581.8,581.8,194.6,Late
16770,555,2020-07-28,581.8,581.8,190.2,On-Time
16771,555,2020-08-28,581.8,581.8,185.74,On-Time
16772,555,2020-09-28,581.8,581.8,181.24,On-Time
16773,555,2020-10-28,581.8,581.8,176.68,On-Time
16774,555,2020-11-28,581.8,581.8,172.07,On-Time
16775,555,2020-12-28,581.8,581.8,167.41,On-Time
16776,555,2021-01-28,581.8,581.8,162.7,On-Time
16777,555,2021-02-28,581.8,581.8,157.93,On-Time
16778,555,2021-03-28,581.8,581.8,153.11,On-Time
16779,555,2021-04-28,581.8,581.8,148.23,On-Time
16780,555,2021-05-28,581.8,581.8,143.3,On-Time
16781,555,2021-06-28,581.8,581.8,138.31,On-Time
16782,555,2021-07-28,581.8,581.8,133.27,On-Time
16783,555,2021-08-28,581.8,581.8,128.17,On-Time
16784,555,2021-09-28,581.8,581.8,123.01,On-Time
16785,555,2021-10-28,581.8,581.8,117.79,On-Time
16786,555,2021-11-28,581.8,581.8,112.51,On-Time
16787,555,2021-12-28,581.8,581.8,107.17,On-Time
16788,555,2022-01-28,581.8,581.8,101.77,On-Time
16789,555,2022-02-28,581.8,581.8,96.31,On-Time
16790,555,2022-03-28,581.8,581.8,90.79,On-Time
16791,555,2022-04-28,581.8,581.8,85.2,On-Time
16792,555,2022-05-28,581.8,581.8,79.56,On-Time
16793,555,2022-06-28,581.8,581.8,73.84,On-Time
16794,555,2022-07-28,581.8,581.8,68.06,On-Time
16795,555,2022-08-28,581.8,581.8,62.22,On-Time
16796,555,2022-09-28,581.8,581.8,56.31,On-Time
16797,555,2022-10-28,581.8,581.8,50.33,On-Time
16798,555,2022-11-28,581.8,581.8,44.29,On-Time
16799,555,2022-12-28,581.8,581.8,38.17,On-Time
16800,555,2023-01-28,581.8,581.8,31.99,On-Time
16801,555,2023-02-28,581.8,581.8,25.74,On-Time
16802,555,2023-03-28,581.8,581.8,19.41,On-Time
16803,555,2023-04-28,581.8,581.8,13.01,On-Time
16804,555,2023-05-28,581.8,581.8,6.54,On-Time
16805,556,2021-04-20,183.91,183.91,72.74,On-Time
16806,556,2021-05-20,183.91,183.91,71.57,On-Time
16807,556,2021-06-20,183.91,183.91,70.38,On-Time
16808,556,2021-07-20,183.91,183.91,69.18,On-Time
16809,556,2021-08-20,183.91,183.91,67.97,On-Time
16810,556,2021-09-20,183.91,183.91,66.75,On-Time
16811,556,2021-10-20,183.91,183.91,65.52,On-Time
16812,556,2021-11-20,183.91,183.91,64.27,On-Time
16813,556,2021-12-20,183.91,183.91,63.01,On-Time
16814,556,2022-01-20,183.91,183.91,61.73,On-Time
16815,556,2022-02-20,183.91,183.91,60.45,On-Time
16816,556,2022-03-20,183.91,183.91,59.14,On-Time
16817,556,2022-04-20,183.91,183.91,57.83,On-Time
16818,556,2022-05-20,183.91,183.91,56.5,On-Time
16819,556,2022-06-20,183.91,183.91,55.16,On-Time
16820,556,2022-07-20,183.91,183.91,53.8,On-Time
16821,556,2022-08-20,183.91,183.91,52.43,On-Time
16822,556,2022-09-20,183.91,183.91,51.04,On-Time
16823,556,2022-10-20,183.91,183.91,49.64,On-Time
16824,556,2022-11-20,183.91,183.91,48.23,On-Time
16825,556,2022-12-20,183.91,183.91,46.8,On-Time
16826,556,2023-01-20,183.91,183.91,45.35,On-Time
16827,556,2023-02-20,183.91,183.91,43.89,On-Time
16828,556,2023-03-20,183.91,183.91,42.41,On-Time
16829,556,2023-04-20,183.91,183.91,40.92,On-Time
16830,556,2023-05-20,183.91,183.91,39.41,On-Time
16831,556,2023-06-20,183.91,183.91,37.89,On-Time
16832,556,2023-07-20,183.91,183.91,36.35,On-Time
16833,556,2023-08-20,183.91,183.91,34.8,On-Time
16834,556,2023-09-20,183.91,183.91,33.22,On-Time
16835,556,2023-10-20,183.91,183.91,31.64,On-Time
16836,556,2023-11-20,183.91,183.91,30.03,On-Time
16837,556,2023-12-20,183.91,183.91,28.41,On-Time
16838,556,2024-01-20,183.91,183.91,26.77,On-Time
16839,556,2024-02-20,183.91,183.91,25.11,On-Time
16840,556,2024-03-20,183.91,183.91,23.44,On-Time
16841,556,2024-04-20,183.91,183.91,21.75,On-Time
16842,556,2024-05-20,183.91,183.91,20.04,On-Time
16843,556,2024-06-20,183.91,183.91,18.31,On-Time
16844,556,2024-07-20,183.91,183.91,16.56,On-Time
16845,556,2024-08-20,183.91,183.91,14.8,On-Time
16846,556,2024-09-20,183.91,183.91,13.02,On-Time
16847,556,2024-10-20,183.91,183.91,11.22,On-Time
16848,556,2024-11-20,183.91,183.91,9.39,On-Time
16849,556,2024-12-20,183.91,183.91,7.55,On-Time
16850,557,2020-02-15,108.59,108.59,15.5,On-Time
16851,557,2020-03-15,108.59,108.59,14.3,On-Time
16852,557,2020-04-15,108.59,108.59,13.08,On-Time
16853,557,2020-05-15,108.59,108.59,11.85,On-Time
16854,557,2020-06-15,108.59,108.59,10.6,On-Time
16855,557,2020-07-15,108.59,108.59,9.33,On-Time
16856,557,2020-08-15,108.59,108.59,8.05,On-Time
16857,557,2020-09-15,108.59,108.59,6.75,On-Time
16858,557,2020-10-15,108.59,108.59,5.43,On-Time
16859,557,2020-11-15,108.59,108.59,4.1,On-Time
16860,557,2020-12-15,108.59,108.59,2.75,On-Time
16861,557,2021-01-15,108.59,108.59,1.38,On-Time
16862,558,2018-08-24,133.03,133.03,14.56,On-Time
16863,558,2018-09-24,133.03,133.03,13.41,On-Time
16864,558,2018-10-24,133.03,133.03,12.25,On-Time
16865,558,2018-11-24,133.03,133.03,11.08,On-Time
16866,558,2018-12-24,133.03,133.03,9.89,On-Time
16867,558,2019-01-24,133.03,133.03,8.7,On-Time
16868,558,2019-02-24,133.03,133.03,7.49,On-Time
16869,558,2019-03-24,133.03,133.03,6.27,On-Time
16870,558,2019-04-24,133.03,133.03,5.04,On-Time
16871,558,2019-05-24,133.03,133.03,3.8,On-Time
16872,558,2019-06-24,133.03,133.03,2.55,On-Time
16873,558,2019-07-24,133.03,133.03,1.28,On-Time
16874,559,2022-12-17,384.15,384.15,31.86,On-Time
16875,559,2023-01-17,384.15,384.15,29.31,On-Time
16876,559,2023-02-17,384.15,384.15,26.74,On-Time
16877,559,2023-03-17,384.15,384.15,24.15,On-Time
16878,559,2023-04-17,384.15,384.15,21.55,On-Time
16879,559,2023-05-17,384.15,384.15,18.92,On-Time
16880,559,2023-06-17,384.15,384.15,16.28,On-Time
16881,559,2023-07-17,384.15,384.15,13.61,On-Time
16882,559,2023-08-17,384.15,384.15,10.93,On-Time
16883,559,2023-09-17,384.15,384.15,8.23,On-Time
16884,559,2023-10-17,384.15,384.15,5.5,On-Time
16885,559,2023-11-17,384.15,384.15,2.76,On-Time
16886,560,2023-07-16,645.04,645.04,175.89,On-Time
16887,560,2023-08-16,645.04,645.04,171.72,On-Time
16888,560,2023-09-16,645.04,645.04,167.52,On-Time
16889,560,2023-10-16,645.04,645.04,163.28,On-Time
16890,560,2023-11-16,645.04,645.04,159.0,On-Time
16891,560,2023-12-16,645.04,645.04,154.68,On-Time
16892,560,2024-01-16,645.04,645.04,150.32,On-Time
16893,560,2024-02-16,645.04,645.04,145.93,On-Time
16894,560,2024-03-16,645.04,645.04,141.49,On-Time
16895,560,2024-04-16,645.04,645.04,137.02,On-Time
16896,560,2024-05-16,645.04,645.04,132.51,On-Time
16897,560,2024-06-16,645.04,645.04,127.95,On-Time
16898,560,2024-07-16,645.04,645.04,123.36,On-Time
16899,560,2024-08-16,645.04,645.04,118.73,On-Time
16900,560,2024-09-16,645.04,645.04,114.05,On-Time
16901,560,2024-10-16,645.04,645.04,109.33,On-Time
16902,560,2024-11-16,645.04,645.04,104.58,On-Time
16903,560,2024-12-16,645.04,645.04,99.77,On-Time
16904,561,2019-11-11,2290.64,2290.64,886.62,On-Time
16905,561,2019-12-11,2290.64,2290.64,872.23,On-Time
16906,561,2020-01-11,2290.64,2290.64,857.7,On-Time
16907,561,2020-02-11,2290.64,2290.64,843.01,On-Time
16908,561,2020-03-11,2290.64,2290.64,828.17,On-Time
16909,561,2020-04-11,2290.64,2290.64,813.18,On-Time
16910,561,2020-05-11,2290.64,2290.64,798.04,On-Time
16911,561,2020-06-11,2290.64,2290.64,782.74,On-Time
16912,561,2020-07-11,2290.64,2290.64,767.28,On-Time
16913,561,2020-08-11,2290.64,2290.64,751.67,On-Time
16914,561,2020-09-11,2290.64,2290.64,735.89,On-Time
16915,561,2020-10-11,2290.64,2290.64,719.95,On-Time
16916,561,2020-11-11,2290.64,2290.64,703.86,On-Time
16917,561,2020-12-11,2290.64,2290.64,687.59,On-Time
16918,561,2021-01-11,2290.64,2290.64,671.16,On-Time
16919,561,2021-02-11,2290.64,2290.64,654.56,On-Time
16920,561,2021-03-11,2290.64,2290.64,637.79,On-Time
16921,561,2021-04-11,2290.64,2290.64,620.85,On-Time
16922,561,2021-05-11,2290.64,2290.64,603.73,On-Time
16923,561,2021-06-11,2290.64,2290.64,586.44,On-Time
16924,561,2021-07-11,2290.64,2290.64,568.97,On-Time
16925,561,2021-08-11,2290.64,2290.64,551.33,On-Time
16926,561,2021-09-11,2290.64,2290.64,533.5,On-Time
16927,561,2021-10-11,2290.64,2290.64,515.49,On-Time
16928,561,2021-11-11,2290.64,2290.64,497.29,On-Time
16929,561,2021-12-11,2290.64,2290.64,478.91,On-Time
16930,561,2022-01-11,2290.64,2290.64,460.34,On-Time
16931,561,2022-02-11,2290.64,2290.64,441.58,On-Time
16932,561,2022-03-11,2290.64,2290.64,422.63,On-Time
16933,561,2022-04-11,2290.64,2290.64,403.48,On-Time
16934,561,2022-05-11,2290.64,2290.64,384.14,On-Time
16935,561,2022-06-11,2290.64,2290.64,364.6,On-Time
16936,561,2022-07-11,2290.64,2290.64,344.85,On-Time
16937,561,2022-08-11,2290.64,2290.64,324.91,On-Time
16938,561,2022-09-11,2290.64,2290.64,304.76,On-Time
16939,561,2022-10-11,2290.64,2290.64,284.41,On-Time
16940,561,2022-11-11,2290.64,2290.64,263.84,On-Time
16941,561,2022-12-11,2290.64,2290.64,243.07,On-Time
16942,561,2023-01-11,2290.64,2290.64,222.08,On-Time
16943,561,2023-02-11,2290.64,2290.64,200.88,On-Time
16944,561,2023-03-11,2290.64,2290.64,179.46,On-Time
16945,561,2023-04-11,2290.64,2290.64,157.82,On-Time
16946,561,2023-05-11,2290.64,2290.64,135.96,On-Time
16947,561,2023-06-11,2290.64,2290.64,113.87,On-Time
16948,561,2023-07-11,2290.64,2290.64,91.56,On-Time
16949,561,2023-08-11,2290.64,2290.64,69.02,On-Time
16950,561,2023-09-11,2290.64,2290.64,46.25,On-Time
16951,561,2023-10-11,2290.64,2290.64,23.24,On-Time
16952,562,2023-12-18,1172.83,1172.83,401.09,On-Time
16953,562,2024-01-18,1172.83,1172.83,387.51,On-Time
16954,562,2024-02-18,1172.83,1172.83,373.7,On-Time
16955,562,2024-03-18,1172.83,1172.83,359.64,On-Time
16956,562,2024-04-18,1172.83,1172.83,345.34,On-Time
16957,562,2024-05-18,1172.83,1172.83,330.78,On-Time
16958,562,2024-06-18,1172.83,1172.83,315.97,On-Time
16959,562,2024-07-18,1172.83,1172.83,300.89,On-Time
16960,562,2024-08-18,1172.83,1172.83,285.55,On-Time
16961,562,2024-09-18,1172.83,1172.83,269.94,On-Time
16962,562,2024-10-18,1172.83,1172.83,254.06,On-Time
16963,562,2024-11-18,1172.83,1172.83,237.9,Late
16964,562,2024-12-18,1172.83,0.0,0.0,Missed
16965,563,2021-09-21,197.99,197.99,35.04,On-Time
16966,563,2021-10-21,197.99,197.99,33.72,On-Time
16967,563,2021-11-21,197.99,197.99,32.38,On-Time
16968,563,2021-12-21,197.99,197.99,31.03,On-Time
16969,563,2022-01-21,197.99,197.99,29.67,On-Time
16970,563,2022-02-21,197.99,197.99,28.3,On-Time
16971,563,2022-03-21,197.99,197.99,26.91,On-Time
16972,563,2022-04-21,197.99,197.99,25.52,On-Time
16973,563,2022-05-21,197.99,197.99,24.11,On-Time
16974,563,2022-06-21,197.99,197.99,22.7,On-Time
16975,563,2022-07-21,197.99,197.99,21.27,On-Time
16976,563,2022-08-21,197.99,197.99,19.83,On-Time
16977,563,2022-09-21,197.99,197.99,18.38,On-Time
16978,563,2022-10-21,197.99,197.99,16.91,On-Time
16979,563,2022-11-21,197.99,197.99,15.44,On-Time
16980,563,2022-12-21,197.99,197.99,13.95,On-Time
16981,563,2023-01-21,197.99,197.99,12.45,On-Time
16982,563,2023-02-21,197.99,197.99,10.94,On-Time
16983,563,2023-03-21,197.99,197.99,9.41,On-Time
16984,563,2023-04-21,197.99,197.99,7.87,On-Time
16985,563,2023-05-21,197.99,197.99,6.32,On-Time
16986,563,2023-06-21,197.99,197.99,4.76,On-Time
16987,563,2023-07-21,197.99,197.99,3.19,On-Time
16988,563,2023-08-21,197.99,197.99,1.6,On-Time
16989,564,2020-10-20,191.31,191.31,29.37,On-Time
16990,564,2020-11-20,191.31,191.31,27.1,On-Time
16991,564,2020-12-20,191.31,191.31,24.8,Late
16992,564,2021-01-20,191.31,191.31,22.48,On-Time
16993,564,2021-02-20,191.31,191.31,20.12,On-Time
16994,564,2021-03-20,191.31,191.31,17.72,On-Time
16995,564,2021-04-20,191.31,191.31,15.29,On-Time
16996,564,2021-05-20,191.31,191.31,12.83,On-Time
16997,564,2021-06-20,191.31,191.31,10.34,On-Time
16998,564,2021-07-20,191.31,191.31,7.81,On-Time
16999,564,2021-08-20,191.31,191.31,5.24,On-Time
17000,564,2021-09-20,191.31,191.31,2.64,On-Time
17001,565,2022-01-05,1017.26,1017.26,355.83,On-Time
17002,565,2022-02-05,1017.26,1017.26,349.87,On-Time
17003,565,2022-03-05,1017.26,1017.26,343.86,On-Time
17004,565,2022-04-05,1017.26,1017.26,337.79,On-Time
17005,565,2022-05-05,1017.26,1017.26,331.67,On-Time
17006,565,2022-06-05,1017.26,1017.26,325.5,On-Time
17007,565,2022-07-05,1017.26,1017.26,319.26,On-Time
17008,565,2022-08-05,1017.26,1017.26,312.98,On-Time
17009,565,2022-09-05,1017.26,1017.26,306.63,On-Time
17010,565,2022-10-05,1017.26,1017.26,300.23,On-Time
17011,565,2022-11-05,1017.26,1017.26,293.77,On-Time
17012,565,2022-12-05,1017.26,1017.26,287.25,On-Time
17013,565,2023-01-05,1017.26,1017.26,280.68,On-Time
17014,565,2023-02-05,1017.26,1017.26,274.04,On-Time
17015,565,2023-03-05,1017.26,1017.26,267.35,On-Time
17016,565,2023-04-05,1017.26,1017.26,260.59,On-Time
17017,565,2023-05-05,1017.26,1017.26,253.78,On-Time
17018,565,2023-06-05,1017.26,1017.26,246.9,On-Time
17019,565,2023-07-05,1017.26,1017.26,239.96,On-Time
17020,565,2023-08-05,1017.26,1017.26,232.96,On-Time
17021,565,2023-09-05,1017.26,1017.26,225.89,On-Time
17022,565,2023-10-05,1017.26,1017.26,218.76,On-Time
17023,565,2023-11-05,1017.26,1017.26,211.57,On-Time
17024,565,2023-12-05,1017.26,1017.26,204.31,On-Time
17025,565,2024-01-05,1017.26,1017.26,196.99,On-Time
17026,565,2024-02-05,1017.26,1017.26,189.6,On-Time
17027,565,2024-03-05,1017.26,1017.26,182.14,On-Time
17028,565,2024-04-05,1017.26,1017.26,174.62,On-Time
17029,565,2024-05-05,1017.26,1017.26,167.03,On-Time
17030,565,2024-06-05,1017.26,1017.26,159.37,On-Time
17031,565,2024-07-05,1017.26,1017.26,151.64,On-Time
17032,565,2024-08-05,1017.26,1017.26,143.84,On-Time
17033,565,2024-09-05,1017.26,1017.26,135.98,On-Time
17034,565,2024-10-05,1017.26,1017.26,128.04,On-Time
17035,565,2024-11-05,1017.26,1017.26,120.03,On-Time
17036,565,2024-12-05,1017.26,1017.26,111.94,On-Time
17037,566,2018-03-16,1266.39,1266.39,588.7,On-Time
17038,566,2018-04-16,1266.39,1266.39,581.6,On-Time
17039,566,2018-05-16,1266.39,1266.39,574.42,On-Time
17040,566,2018-06-16,1266.39,1266.39,567.17,On-Time
17041,566,2018-07-16,1266.39,1266.39,559.85,On-Time
17042,566,2018-08-16,1266.39,1266.39,552.45,On-Time
17043,566,2018-09-16,1266.39,1266.39,544.97,On-Time
17044,566,2018-10-16,1266.39,1266.39,537.41,On-Time
17045,566,2018-11-16,1266.39,1266.39,529.78,On-Time
17046,566,2018-12-16,1266.39,1266.39,522.06,On-Time
17047,566,2019-01-16,1266.39,1266.39,514.27,On-Time
17048,566,2019-02-16,1266.39,1266.39,506.39,On-Time
17049,566,2019-03-16,1266.39,1266.39,498.43,On-Time
17050,566,2019-04-16,1266.39,1266.39,490.38,Late
17051,566,2019-05-16,1266.39,1266.39,482.25,On-Time
17052,566,2019-06-16,1266.39,1266.39,474.04,On-Time
