emp_id,customer_id,employment_status,annual_income,employer_name,years_employed,date_employed
1689,1689,full-time,80446,Innotype,5,2020-07-05
1690,1690,part-time,29073,Omba,5,2020-03-09
1691,1691,full-time,50093,Skibox,4,2021-03-25
1692,1692,full-time,63424,Gigaclub,6,2019-03-14
1693,1693,full-time,129313,Avavee,10,2015-01-29
1694,1694,self-employed,84362,self-employed,,
1695,1695,unemployed,0,N/A,0,
1696,1696,full-time,66503,Shufflester,6,2019-06-02
1697,1697,full-time,120999,Kwilith,4,2021-11-11
1698,1698,self-employed,46602,self-employed,,
1699,1699,self-employed,131143,Freelance,,
1700,1700,full-time,65963,Tagcat,6,2019-07-30
1701,1701,full-time,83532,Skimia,1,2024-02-21
1702,1702,full-time,83827,Jaxnation,15,2009-12-24
1703,1703,full-time,130930,Fanoodle,15,2010-10-22
1704,1704,full-time,38264,Kwimbee,1,2024-07-22
1705,1705,full-time,38404,Eare,15,2009-12-22
1706,1706,full-time,120860,Zoovu,14,2011-11-30
1707,1707,full-time,853814,Pixoboo,14,2011-01-09
1708,1708,full-time,56583,Roombo,9,2016-01-01
1709,1709,full-time,53199,Kaymbo,8,2017-11-03
1710,1710,full-time,36319,Skalith,13,2012-02-14
1711,1711,full-time,77249,Voomm,13,2012-06-01
1712,1712,self-employed,38468,Freelance,,
1713,1713,full-time,63612,Skibox,13,2012-09-18
1714,1714,full-time,128483,Yadel,8,2017-01-05
1715,1715,full-time,127982,Zazio,12,2012-12-01
1716,1716,full-time,227950,Skajo,12,2013-08-11
1717,1717,full-time,65966,Camimbo,10,2015-06-16
1718,1718,full-time,73327,Skajo,13,2012-03-24
1719,1719,unemployed,0,N/A,0,
1720,1720,full-time,124716,Mynte,3,2022-03-01
1721,1721,full-time,94912,Edgeify,3,2022-05-07
1722,1722,full-time,81429,Oyoloo,14,2011-10-26
1723,1723,full-time,45753,Oba,12,2013-07-05
1724,1724,full-time,35559,Oyoba,11,2013-12-29
1725,1725,full-time,195533,Twitterbridge,7,2018-06-26
1726,1726,full-time,55864,Divavu,4,2020-12-15
1727,1727,full-time,201902,Bluezoom,14,2011-02-02
1728,1728,full-time,51042,Fadeo,2,2023-01-02
1729,1729,part-time,24551,Babbleset,1,2024-08-31
1730,1730,full-time,106588,Wikizz,14,2011-08-23
1731,1731,full-time,43385,Mita,15,2010-04-23
1732,1732,self-employed,79844,self-employed,,
1733,1733,full-time,57481,Trudeo,12,2013-03-27
1734,1734,full-time,101925,Cogibox,14,2011-11-29
1735,1735,full-time,50713,Zoomlounge,2,2023-08-19
1736,1736,unemployed,0,N/A,0,
1737,1737,full-time,80547,Ailane,4,2021-03-18
1738,1738,full-time,109540,Eimbee,2,2023-03-10
1739,1739,unemployed,0,N/A,0,
1740,1740,full-time,39616,Skimia,7,2018-09-17
1741,1741,full-time,109148,Abata,7,2017-12-07
1742,1742,part-time,23815,Jayo,15,2010-03-25
1743,1743,full-time,138340,Kazu,6,2019-04-11
1744,1744,full-time,718726,Meevee,15,2010-06-30
1745,1745,full-time,40023,Lazzy,15,2010-09-16
1746,1746,unemployed,0,N/A,0,
1747,1747,part-time,25208,Dynabox,4,2021-09-13
1748,1748,full-time,67974,Voonyx,4,2021-10-17
1749,1749,part-time,14856,Yozio,10,2015-10-06
1750,1750,full-time,100506,Jaxspan,3,2022-07-05
1751,1751,full-time,75408,Tambee,12,2013-05-31
1752,1752,full-time,68390,Twitternation,10,2015-10-10
1753,1753,full-time,84395,Zoonder,1,2024-08-24
1754,1754,full-time,59070,Buzzbean,1,2024-07-04
1755,1755,full-time,73885,Realcube,4,2021-05-28
1756,1756,full-time,48152,Edgewire,5,2020-10-17
1757,1757,full-time,54198,Topiclounge,9,2016-10-06
1758,1758,full-time,130640,Buzzster,3,2022-02-17
1759,1759,full-time,83070,Twitterlist,8,2016-12-31
1760,1760,full-time,63455,Omba,14,2011-02-03
1761,1761,full-time,166118,Innotype,9,2016-06-04
1762,1762,full-time,63623,Livetube,13,2012-07-23
1763,1763,full-time,94169,Tekfly,5,2020-05-14
1764,1764,full-time,372240,Jaxworks,4,2021-05-15
1765,1765,full-time,38757,Devbug,15,2010-05-16
1766,1766,full-time,41876,Livetube,4,2021-08-21
1767,1767,full-time,57931,Thoughtbridge,6,2019-01-23
1768,1768,self-employed,66675,Freelance,,
1769,1769,part-time,33289,Edgewire,6,2019-01-26
1770,1770,full-time,117119,Gevee,1,2024-06-18
1771,1771,full-time,77095,InnoZ,10,2015-06-27
1772,1772,full-time,67731,Centidel,9,2016-05-05
1773,1773,full-time,68012,Rhyloo,10,2015-02-27
1774,1774,full-time,50295,Dabfeed,15,2010-03-06
1775,1775,full-time,84880,Kamba,2,2023-08-24
1776,1776,full-time,130340,Zooxo,3,2022-11-08
1777,1777,part-time,24866,Vitz,6,2019-09-23
1778,1778,full-time,47692,Quinu,5,2019-12-24
1779,1779,self-employed,54679,self-employed,,
1780,1780,full-time,44154,Aivee,13,2012-03-09
1781,1781,full-time,84897,Yakitri,5,2020-07-21
1782,1782,full-time,37025,Quamba,7,2017-12-21
1783,1783,self-employed,71935,self-employed,,
1784,1784,full-time,77303,Miboo,14,2011-02-21
1785,1785,full-time,155599,Oyope,10,2015-01-29
1786,1786,full-time,54134,Brightdog,12,2013-05-19
1787,1787,full-time,74973,Zoomcast,11,2014-05-26
1788,1788,full-time,107671,Realbuzz,8,2017-08-01
1789,1789,full-time,194971,Tagpad,5,2020-04-18
1790,1790,full-time,150298,Mydeo,14,2010-12-14
1791,1791,full-time,99029,Gabtune,9,2016-03-20
1792,1792,full-time,133180,Flashset,13,2012-08-30
1793,1793,full-time,134748,Skipstorm,10,2015-01-18
1794,1794,self-employed,37537,self-employed,,
1795,1795,full-time,93464,Skynoodle,8,2017-06-28
1796,1796,full-time,79222,Blogspan,15,2010-04-07
1797,1797,full-time,109212,Vinder,7,2018-04-21
1798,1798,full-time,57610,Zooxo,9,2016-09-03
1799,1799,self-employed,84882,self-employed,,
1800,1800,full-time,71505,Oyonder,2,2023-11-24
1801,1801,full-time,66212,Demivee,10,2015-01-04
1802,1802,full-time,65416,Jabbersphere,12,2013-06-25
1803,1803,part-time,22467,Dynabox,4,2020-12-18
1804,1804,full-time,79063,Wikido,7,2017-12-01
1805,1805,full-time,44754,Zoombeat,5,2020-09-23
1806,1806,full-time,48284,Jayo,10,2015-01-30
1807,1807,full-time,76728,Viva,12,2013-06-07
1808,1808,full-time,61003,Aivee,9,2016-05-04
1809,1809,full-time,79533,Dabtype,3,2022-07-25
1810,1810,unemployed,0,N/A,0,
1811,1811,part-time,34458,Fivechat,11,2014-03-13
1812,1812,full-time,70888,Skipstorm,14,2011-06-09
1813,1813,full-time,113228,Fivechat,2,2023-07-06
1814,1814,self-employed,52712,Freelance,,
1815,1815,self-employed,375828,Freelance,,
1816,1816,full-time,134633,Wordtune,4,2021-08-29
1817,1817,full-time,47613,Pixoboo,13,2012-03-06
1818,1818,full-time,87034,Photolist,12,2013-07-08
1819,1819,full-time,42747,Skaboo,15,2010-09-17
1820,1820,full-time,131790,Eidel,6,2019-11-05
1821,1821,full-time,78017,Miboo,13,2012-06-07
1822,1822,full-time,156797,Brightdog,5,2020-03-19
1823,1823,full-time,84494,Browsebug,2,2023-01-30
1824,1824,self-employed,46574,self-employed,,
1825,1825,full-time,43611,Yata,9,2016-04-02
1826,1826,full-time,40855,Vipe,12,2013-10-08
1827,1827,full-time,93875,Blogtag,10,2015-11-21
1828,1828,full-time,51813,Edgewire,2,2022-12-28
1829,1829,full-time,762260,Meezzy,12,2013-09-25
1830,1830,full-time,58498,Dynava,8,2016-12-07
1831,1831,self-employed,64904,self-employed,,
1832,1832,full-time,67424,Trilia,15,2010-07-07
1833,1833,full-time,88275,Photojam,14,2011-07-29
1834,1834,full-time,35419,Brainbox,5,2020-04-25
1835,1835,full-time,79319,Kazio,6,2019-10-10
1836,1836,full-time,38110,Kwilith,4,2021-05-09
1837,1837,self-employed,68241,Freelance,,
1838,1838,full-time,68591,Agimba,2,2023-04-08
1839,1839,full-time,68553,Innojam,5,2020-01-24
1840,1840,full-time,127296,Leexo,14,2011-08-29
1841,1841,full-time,119261,Oodoo,10,2015-03-24
1842,1842,part-time,28813,Avamba,10,2015-10-10
1843,1843,full-time,125671,Youfeed,14,2011-07-30
1844,1844,part-time,18955,Skilith,1,2024-10-01
1845,1845,full-time,134333,Buzzshare,10,2015-06-13
1846,1846,full-time,120229,Oozz,7,2018-07-25
1847,1847,part-time,24344,Twinder,15,2010-07-16
1848,1848,full-time,72820,Twinte,10,2015-03-28
1849,1849,full-time,49652,Dazzlesphere,9,2016-02-24
1850,1850,full-time,45149,Realpoint,5,2020-10-29
1851,1851,self-employed,74051,Freelance,,
1852,1852,full-time,48587,Innojam,11,2014-07-14
1853,1853,full-time,76770,Roomm,4,2021-09-23
1854,1854,full-time,89384,Gabcube,8,2017-01-25
1855,1855,full-time,107423,Dynazzy,14,2011-06-12
1856,1856,full-time,243436,Cogilith,6,2019-04-05
1857,1857,full-time,74411,Yata,6,2019-04-06
1858,1858,full-time,65929,Leenti,13,2012-01-09
1859,1859,full-time,44730,Omba,5,2020-08-28
1860,1860,full-time,102837,Plajo,9,2016-09-29
1861,1861,full-time,61539,Gigaclub,4,2021-01-26
1862,1862,unemployed,0,N/A,0,
1863,1863,full-time,56992,Yombu,3,2022-01-02
1864,1864,full-time,128900,BlogXS,4,2021-08-27
1865,1865,part-time,27763,Yambee,9,2016-03-04
1866,1866,full-time,70589,Yodoo,4,2020-12-22
1867,1867,full-time,62322,Fliptune,8,2017-02-09
1868,1868,part-time,30024,Zoozzy,13,2012-03-25
1869,1869,full-time,127560,Skyble,3,2022-05-22
1870,1870,full-time,84164,Photofeed,12,2013-05-17
1871,1871,full-time,54780,Photobean,2,2023-11-30
1872,1872,full-time,70355,Skipfire,2,2023-09-09
1873,1873,self-employed,35985,Freelance,,
1874,1874,full-time,59618,Youspan,14,2011-07-20
1875,1875,full-time,44209,Shufflester,6,2019-09-14
1876,1876,full-time,47367,Lazzy,8,2017-01-14
1877,1877,full-time,72122,Fanoodle,13,2012-05-04
1878,1878,self-employed,114598,Freelance,,
1879,1879,self-employed,79310,self-employed,,
1880,1880,part-time,23539,Eamia,12,2013-09-19
1881,1881,full-time,120210,Realcube,13,2012-02-03
1882,1882,full-time,70422,Latz,3,2022-06-18
1883,1883,self-employed,48150,self-employed,,
1884,1884,self-employed,66665,Freelance,,
1885,1885,full-time,130887,Blogtags,12,2013-09-02
1886,1886,full-time,80818,Jabberbean,6,2019-05-18
1887,1887,full-time,76366,Thoughtblab,2,2023-07-08
1888,1888,self-employed,103878,self-employed,,
1889,1889,full-time,41758,Tanoodle,6,2019-04-07
1890,1890,unemployed,0,N/A,0,
1891,1891,full-time,38215,Zoombeat,9,2016-04-22
1892,1892,unemployed,0,N/A,0,
1893,1893,full-time,892656,Nlounge,3,2022-05-02
1894,1894,self-employed,851844,Freelance,,
1895,1895,full-time,48008,Thoughtstorm,6,2018-12-27
1896,1896,full-time,107662,Oyonder,1,2024-11-26
1897,1897,self-employed,70988,self-employed,,
1898,1898,part-time,25535,Photospace,3,2022-07-04
1899,1899,full-time,66410,LiveZ,7,2018-08-24
1900,1900,full-time,290107,Skyvu,13,2012-09-19
1901,1901,self-employed,66331,Freelance,,
1902,1902,unemployed,0,N/A,0,
1903,1903,full-time,80558,Devpoint,1,2024-11-29
1904,1904,unemployed,0,N/A,0,
1905,1905,self-employed,204650,self-employed,,
1906,1906,self-employed,79796,self-employed,,
1907,1907,full-time,54578,Dabshots,11,2014-06-29
1908,1908,self-employed,133097,self-employed,,
1909,1909,full-time,55894,Yakidoo,1,2023-12-29
1910,1910,part-time,20310,Realbuzz,15,2010-04-05
1911,1911,full-time,114113,Trilia,14,2011-08-14
1912,1912,self-employed,83084,self-employed,,
1913,1913,full-time,82445,Kwinu,9,2016-03-04
1914,1914,full-time,37785,Wikivu,7,2017-12-09
1915,1915,full-time,51257,Youspan,4,2021-03-23
1916,1916,full-time,7332301,InnoZ,4,2021-04-10
1917,1917,full-time,46593,Zoovu,15,2009-12-03
1918,1918,unemployed,0,N/A,0,
1919,1919,full-time,97601,Pixonyx,10,2015-05-14
1920,1920,part-time,21028,Edgeify,14,2010-12-16
1921,1921,full-time,71945,Aimbu,10,2015-08-12
1922,1922,full-time,56116,Avaveo,2,2023-08-25
1923,1923,self-employed,150697,self-employed,,
1924,1924,full-time,35379,Wordify,10,2014-12-01
1925,1925,self-employed,119426,Freelance,,
1926,1926,full-time,74192,Feedbug,6,2019-08-13
1927,1927,full-time,59990,Zava,2,2023-09-26
1928,1928,full-time,48280,Twinder,4,2021-06-08
1929,1929,full-time,51471,Mynte,15,2010-07-22
1930,1930,full-time,111243,Vipe,3,2022-11-26
1931,1931,full-time,41438,Skidoo,10,2015-09-28
1932,1932,part-time,25539,Rhyloo,15,2010-01-21
1933,1933,full-time,45672,Jamia,8,2017-09-15
1934,1934,full-time,70230,Linkbuzz,4,2021-06-20
1935,1935,full-time,73813,Jetwire,12,2013-06-09
1936,1936,full-time,48506,Zoombeat,5,2020-09-21
1937,1937,full-time,105555,Jaloo,9,2016-05-21
1938,1938,self-employed,97505,Freelance,,
1939,1939,full-time,59142,Mymm,11,2014-10-02
1940,1940,full-time,91665,Viva,2,2023-04-10
1941,1941,self-employed,90921,Freelance,,
1942,1942,self-employed,66685,self-employed,,
1943,1943,full-time,66203,Wordtune,12,2013-08-10
1944,1944,full-time,52447,Oyope,13,2012-08-27
1945,1945,full-time,38357,Einti,2,2023-05-23
1946,1946,full-time,43934,Trudoo,9,2016-06-24
1947,1947,self-employed,72886,self-employed,,
1948,1948,full-time,36686,Dabvine,1,2024-10-20
1949,1949,full-time,84138,Dabvine,13,2012-02-26
1950,1950,full-time,152949,Zoomcast,1,2024-06-13
1951,1951,full-time,49282,Rooxo,5,2019-12-30
1952,1952,full-time,61159,Centizu,4,2021-03-17
1953,1953,self-employed,117532,Freelance,,
1954,1954,part-time,13673,Zoonoodle,8,2017-11-21
1955,1955,full-time,64551,Youspan,6,2019-02-20
1956,1956,full-time,84622,Meevee,15,2010-10-31
1957,1957,full-time,53237,Quinu,10,2015-01-18
1958,1958,self-employed,82694,Freelance,,
1959,1959,full-time,35219,Blognation,11,2014-01-13
1960,1960,full-time,46361,Realbuzz,11,2014-09-13
1961,1961,full-time,37776,Latz,9,2016-11-11
1962,1962,full-time,72224,Zooxo,4,2021-07-08
1963,1963,full-time,61237,Kimia,11,2014-10-27
1964,1964,full-time,78852,Quaxo,7,2017-12-28
1965,1965,full-time,726455,Blognation,7,2018-08-27
1966,1966,full-time,84868,Vinte,6,2019-03-03
1967,1967,self-employed,79653,self-employed,,
1968,1968,full-time,78368,Quimba,15,2010-05-06
1969,1969,self-employed,126502,self-employed,,
1970,1970,self-employed,77457,self-employed,,
1971,1971,full-time,61466,Eidel,15,2010-11-18
1972,1972,full-time,52039,Meeveo,10,2015-09-27
1973,1973,self-employed,79523,self-employed,,
1974,1974,full-time,108480,Babbleset,6,2019-06-04
1975,1975,full-time,63536,Kayveo,12,2013-10-26
1976,1976,part-time,28202,Skidoo,4,2021-03-11
1977,1977,full-time,99616,Mybuzz,5,2020-04-01
1978,1978,full-time,43556,Rhybox,11,2014-09-29
1979,1979,full-time,42505,Zoonder,10,2015-05-23
1980,1980,full-time,105388,Blognation,3,2022-07-04
1981,1981,self-employed,70381,Freelance,,
1982,1982,self-employed,74749,Freelance,,
1983,1983,full-time,60637,Cogibox,2,2023-11-24
1984,1984,full-time,910806,Oyoba,5,2020-10-11
1985,1985,full-time,972611,Dabfeed,13,2012-08-01
1986,1986,full-time,83375,Yata,5,2020-09-03
1987,1987,full-time,104762,Jaxnation,4,2021-10-04
1988,1988,full-time,61081,Divape,13,2012-02-05
1989,1989,full-time,47501,JumpXS,6,2019-03-26
1990,1990,full-time,61823,Vidoo,4,2021-01-13
1991,1991,full-time,65165,Kanoodle,14,2011-10-31
1992,1992,full-time,49581,Voonyx,3,2022-04-06
1993,1993,full-time,102074,Oba,10,2015-03-28
1994,1994,self-employed,77652,self-employed,,
1995,1995,full-time,55157,Oyonder,5,2020-06-04
1996,1996,full-time,132072,Babbleset,14,2011-01-22
1997,1997,full-time,35376,Skipfire,3,2022-09-24
1998,1998,full-time,81762,Jabbercube,3,2022-09-26
1999,1999,full-time,100861,Dabfeed,13,2012-08-07
2000,2000,full-time,336952,Camido,11,2014-02-06
2001,2001,part-time,31507,Meevee,13,2012-07-19
2002,2002,unemployed,0,N/A,0,
2003,2003,full-time,94738,Skivee,5,2020-10-21
2004,2004,full-time,129473,Oyoloo,1,2024-04-24
2005,2005,full-time,51982,Devbug,6,2019-05-04
2006,2006,full-time,36093,Eayo,12,2013-03-02
2007,2007,full-time,40597,Youspan,3,2022-07-12
2008,2008,part-time,30674,Divavu,2,2023-07-28
2009,2009,self-employed,109606,Freelance,,
2010,2010,full-time,75134,Meemm,5,2020-06-08
2011,2011,full-time,86411,Divavu,9,2016-08-29
2012,2012,full-time,94626,Flashdog,2,2023-11-24
2013,2013,full-time,75926,Devshare,9,2016-02-29
2014,2014,full-time,81372,Thoughtbeat,12,2013-10-17
2015,2015,full-time,53019,Abatz,12,2013-09-20
2016,2016,part-time,18956,Browsecat,13,2012-08-31
2017,2017,full-time,50512,Oozz,14,2011-03-09
2018,2018,full-time,74925,Mudo,8,2017-04-25
2019,2019,full-time,965005,Tagopia,7,2018-08-26
2020,2020,full-time,68025,Innojam,10,2015-04-09
2021,2021,full-time,38099,Eabox,3,2022-04-17
2022,2022,full-time,49317,Youbridge,4,2021-10-08
2023,2023,full-time,68454,Zoozzy,3,2022-03-10
2024,2024,full-time,126662,Thoughtblab,2,2023-08-04
2025,2025,full-time,85435,Bubbletube,5,2020-06-09
2026,2026,full-time,37527,Buzzshare,3,2022-06-07
2027,2027,full-time,35660,Zooxo,9,2016-10-29
2028,2028,full-time,96140,Demizz,11,2013-12-04
2029,2029,part-time,23034,Browsecat,15,2010-07-04
2030,2030,full-time,84568,Meedoo,1,2024-10-27
2031,2031,self-employed,98938,Freelance,,
2032,2032,full-time,78197,Topdrive,8,2017-03-29
2033,2033,part-time,18812,Izio,13,2012-06-07
2034,2034,full-time,38946,Yakidoo,6,2019-11-13
2035,2035,self-employed,113238,self-employed,,
2036,2036,full-time,38206,Quimm,6,2019-04-13
2037,2037,full-time,57237,Jaxspan,13,2012-11-17
2038,2038,self-employed,101686,self-employed,,
2039,2039,full-time,55470,Voomm,14,2011-02-09
2040,2040,full-time,62080,Topdrive,10,2015-08-02
2041,2041,unemployed,0,N/A,0,
2042,2042,full-time,36422,Trunyx,14,2011-02-06
2043,2043,full-time,72967,Wikizz,5,2020-10-13
2044,2044,full-time,123828,DabZ,9,2016-08-26
2045,2045,full-time,64098,Youfeed,12,2013-09-22
2046,2046,part-time,29240,Voolia,14,2011-10-07
2047,2047,full-time,83572,Meemm,10,2015-10-22
2048,2048,full-time,79269,Izio,12,2013-03-15
2049,2049,unemployed,0,N/A,0,
2050,2050,full-time,65206,Realmix,15,2010-08-07
2051,2051,full-time,83968,Oyoyo,6,2019-02-26
2052,2052,self-employed,117570,self-employed,,
2053,2053,full-time,42487,Browsebug,3,2022-03-08
2054,2054,full-time,35777,Photolist,13,2012-11-24
2055,2055,full-time,82704,Flashset,5,2020-09-15
2056,2056,unemployed,0,N/A,0,
2057,2057,self-employed,63411,self-employed,,
2058,2058,part-time,21268,Realmix,15,2010-09-03
2059,2059,full-time,61447,Topicware,6,2019-08-25
2060,2060,part-time,23735,Yata,10,2015-05-21
2061,2061,full-time,40531,Bubblemix,3,2022-09-22
2062,2062,full-time,212451,Gabtune,15,2010-03-08
2063,2063,full-time,132189,Digitube,10,2015-09-14
2064,2064,full-time,127328,Photobug,6,2019-09-10
2065,2065,full-time,72712,Katz,13,2012-04-26
2066,2066,full-time,83267,Devpoint,11,2014-11-18
2067,2067,full-time,49607,Tavu,13,2012-04-12
2068,2068,full-time,69630,Viva,10,2015-01-16
2069,2069,full-time,50075,Youbridge,4,2020-12-30
2070,2070,full-time,51122,Buzzbean,8,2017-08-07
2071,2071,full-time,111734,Jaxworks,15,2010-10-28
2072,2072,full-time,73027,Flipbug,3,2022-06-20
2073,2073,unemployed,0,N/A,0,
2074,2074,self-employed,69942,Freelance,,
2075,2075,full-time,37051,Nlounge,12,2012-12-29
2076,2076,full-time,42301,Browseblab,2,2022-12-18
2077,2077,self-employed,67901,Freelance,,
2078,2078,full-time,189695,Quire,9,2016-05-28
2079,2079,full-time,46566,Skippad,10,2014-12-31
2080,2080,full-time,44033,Livetube,12,2012-12-14
2081,2081,full-time,80901,Tavu,2,2023-08-07
2082,2082,full-time,47106,Browseblab,14,2010-12-13
2083,2083,full-time,35445,Realcube,3,2022-06-09
2084,2084,full-time,4641667,Realcube,15,2010-07-07
2085,2085,self-employed,35174,Freelance,,
2086,2086,part-time,33395,Plambee,1,2024-11-20
2087,2087,full-time,115301,Gabvine,2,2023-08-14
2088,2088,part-time,22858,Zoonder,5,2019-12-11
2089,2089,full-time,109991,Cogidoo,1,2024-05-22
2090,2090,full-time,54697,Katz,10,2015-01-02
2091,2091,full-time,80343,Dabvine,10,2015-06-06
2092,2092,full-time,81092,Skimia,3,2022-06-10
2093,2093,full-time,76543,Dabshots,5,2020-02-10
2094,2094,full-time,68257,Shufflester,12,2013-10-26
2095,2095,full-time,56369,Pixonyx,13,2012-01-01
2096,2096,full-time,82175,Blogspan,14,2011-10-14
2097,2097,full-time,78322,Voonyx,9,2015-12-21
2098,2098,self-employed,58449,self-employed,,
2099,2099,full-time,52458,Meeveo,8,2017-01-22
2100,2100,self-employed,54913,self-employed,,
2101,2101,full-time,130077,Abatz,2,2023-09-02
2102,2102,full-time,49090,Skinix,13,2012-07-08
2103,2103,full-time,73643,Lazzy,1,2024-02-10
2104,2104,self-employed,64872,Freelance,,
2105,2105,full-time,103773,Jayo,7,2017-12-19
2106,2106,full-time,87496,Linklinks,11,2014-10-31
2107,2107,self-employed,127785,Freelance,,
2108,2108,full-time,68862,Twitterbridge,8,2017-08-09
2109,2109,full-time,211668,Jabberbean,1,2024-10-04
2110,2110,full-time,47598,Twitterlist,3,2022-06-20
2111,2111,part-time,15670,Agivu,5,2020-06-27
2112,2112,self-employed,112071,Freelance,,
2113,2113,self-employed,2047336,self-employed,,
2114,2114,unemployed,0,N/A,0,
2115,2115,full-time,144440,Photofeed,8,2016-12-19
